Timestamp,Outdoor Temperature (°C),Outdoor Humidity (%),Bedroom_Temperature (°C),Indoor Humidity (%),Bedroom Absolute Humidity,Fan_1_Power (W),Fan_2_Power (W),LED_Tube_Lights_Power (W),,AC_Power (W),Bedroom_Total_Power (W),Bedroom Energy (kWh),Bedroom_In_Use,Ports_Power (W),Small_Lights_Power (W),Room_Heater_Power (W),Weekday
2024-05-28 11:00:00,39.1,41.3,37.8,38.5,17.58,0,0,0,,0,0,0,FALSE,0,0,0,Tuesday
2024-05-28 12:00:00,37.4,40.9,36.5,44.7,19.19,0,0,0,,0,0,0,FALSE,1.805875923,0,0,Tuesday
2024-05-28 13:00:00,39.5,39.8,38.1,45.6,21.22,0,0,0,,0,0,0,FALSE,0,17.26458792,0,Tuesday
2024-05-28 14:00:00,37.2,38.7,36.3,43.3,18.4,0,0,0,,0,0,0,FALSE,2.621717658,0,0,Tuesday
2024-05-28 15:00:00,38.1,47.4,37.5,55.2,24.81,0,0,0,,0,0,0,FALSE,0,0,0,Tuesday
2024-05-28 16:00:00,37.8,41.3,37.2,48.2,21.46,0,0,0,,0,0,0,FALSE,0,0,0,Tuesday
2024-05-28 17:00:00,34.8,36.3,35.3,34,13.69,0,0,0,,0,0,0,FALSE,0,7.151424187,0,Tuesday
2024-05-28 18:00:00,33.9,48.1,34.5,51.2,19.75,0,0,0,,0,0,0,FALSE,1.849561158,20.84139592,0,Tuesday
2024-05-28 19:00:00,35.2,41.1,34.3,46.5,17.76,77.2,0,28.6,,0,350.3,0.35,TRUE,0,0,0,Tuesday
2024-05-28 20:00:00,38,46.5,36.8,42.9,18.62,79.3,95.5,37.1,,0,447.8,0.448,TRUE,0,23.57220875,0,Tuesday
2024-05-28 21:00:00,35.6,41.4,34.8,39,15.3,115.5,57.9,44.3,,0,469.4,0.469,TRUE,0,35.37958228,0,Tuesday
2024-05-28 22:00:00,38.4,40.6,36.9,45.7,19.92,54.2,50.5,30.1,,0,307,0.307,TRUE,1.151268725,0,0,Tuesday
2024-05-28 23:00:00,37.5,37.9,36.1,36.3,15.23,84.6,104.9,0,,0,476.9,0.477,TRUE,0,0,0,Tuesday
2024-05-29 00:00:00,36.9,42,36.2,46.6,19.62,70,0,0,,0,70,0.07,TRUE,0,0,0,Wednesday
2024-05-29 01:00:00,38.4,42,37.6,47.5,21.5,72,106.4,0,,0,178.4,0.178,TRUE,0,0,0,Wednesday
2024-05-29 02:00:00,35.2,44.2,34.4,48,18.43,66.9,38.1,0,,0,105,0.105,TRUE,0,0,0,Wednesday
2024-05-29 03:00:00,34.3,44.4,35.2,51.9,20.8,105.9,0,0,,0,105.9,0.106,TRUE,0,0,0,Wednesday
2024-05-29 04:00:00,37.9,39.2,36.6,35.9,15.49,78.3,0,32.2,,0,110.5,0.11,TRUE,0,0,0,Wednesday
2024-05-29 05:00:00,38.5,40.6,37.5,47,21.16,56.5,101.6,50.2,,0,208.3,0.208,TRUE,2.864495599,0,0,Wednesday
2024-05-29 06:00:00,37.8,39.6,36.7,43.2,18.75,54.9,93.6,42.1,,0,190.6,0.191,TRUE,0,8.588396201,0,Wednesday
2024-05-29 07:00:00,37.4,41.2,36,38.4,15.98,81.8,0,37.8,,0,119.6,0.12,TRUE,2.737104766,28.49781296,0,Wednesday
2024-05-29 08:00:00,36.8,41.8,35.9,39.9,16.56,92.1,44.2,52.8,,0,189.2,0.189,TRUE,0,28.93616664,0,Wednesday
2024-05-29 09:00:00,36,36.3,34.6,40.3,15.66,94.8,0,55.1,,0,149.9,0.15,TRUE,1.290744631,24.24953496,0,Wednesday
2024-05-29 10:00:00,38.6,39.2,37.4,42.8,19.2,0,0,0,,0,0,0,FALSE,1.220939428,14.00316784,0,Wednesday
2024-05-29 11:00:00,35.6,33.1,34.9,36.8,14.51,0,0,0,,0,0,0,FALSE,0,0,0,Wednesday
2024-05-29 12:00:00,38.5,48.6,37.7,51.7,23.57,0,0,0,,0,0,0,FALSE,0,13.07076386,0,Wednesday
2024-05-29 13:00:00,35.5,34.7,34.6,42.6,16.52,0,0,0,,0,0,0,FALSE,0,9.870724967,0,Wednesday
2024-05-29 14:00:00,36.6,35.7,35.8,33.1,13.67,0,0,0,,0,0,0,FALSE,1.167060272,7.822304306,0,Wednesday
2024-05-29 15:00:00,37.7,38.8,36.9,46.3,20.27,0,0,0,,0,0,0,FALSE,2.380524914,5.422684478,0,Wednesday
2024-05-29 16:00:00,36.2,42.5,34.9,49.2,19.38,0,0,0,,0,0,0,FALSE,0,23.85877671,0,Wednesday
2024-05-29 17:00:00,37.9,39.5,36.6,38,16.36,0,0,0,,0,0,0,FALSE,0,6.003610686,0,Wednesday
2024-05-29 18:00:00,35.3,45.1,33.8,42.6,15.83,0,0,0,,0,0,0,FALSE,1.44320694,19.1850081,0,Wednesday
2024-05-29 19:00:00,34.6,45.1,35.2,50.2,20.08,82.2,30.1,42.1,,0,446.3,0.446,TRUE,2.680640247,11.02767091,0,Wednesday
2024-05-29 20:00:00,38.1,47.8,37.4,54,24.22,96.5,35.6,24.4,,0,369,0.369,TRUE,1.574382963,0,0,Wednesday
2024-05-29 21:00:00,37,43.2,36.2,50.8,21.42,80.8,0,34.1,,0,328.3,0.328,TRUE,0,0,0,Wednesday
2024-05-29 22:00:00,37,43.9,36.5,48.8,20.86,87.1,0,42.8,,0,422.7,0.423,TRUE,0,0,0,Wednesday
2024-05-29 23:00:00,35.5,46.2,35,51.1,20.24,90.6,86.5,0,,0,426.5,0.426,TRUE,0,0,0,Wednesday
2024-05-30 00:00:00,35.6,34,34.8,30.4,11.87,111.3,0,0,,0,111.3,0.111,TRUE,0,0,0,Thursday
2024-05-30 01:00:00,36.7,38.8,35.9,46.3,19.26,77.4,47.7,0,,0,125.1,0.125,TRUE,1.8007642,0,0,Thursday
2024-05-30 02:00:00,35.4,39,34.1,45.8,17.32,42.8,92.5,0,,0,135.3,0.135,TRUE,2.698359835,0,0,Thursday
2024-05-30 03:00:00,33.2,41.2,33.8,38.2,14.23,46.7,100.9,0,,0,147.5,0.148,TRUE,0,0,0,Thursday
2024-05-30 04:00:00,38.2,40.1,37.7,46.8,21.32,86.2,0,46.8,,0,133,0.133,TRUE,0,0,0,Thursday
2024-05-30 05:00:00,36.1,37.2,34.7,35.3,13.72,66.6,86.8,59.2,,0,212.5,0.213,TRUE,0,0,0,Thursday
2024-05-30 06:00:00,36.3,38.1,35.5,42,17.07,64.9,33.2,47.3,,0,145.4,0.145,TRUE,0,17.6747226,0,Thursday
2024-05-30 07:00:00,36.2,40.7,34.7,37.6,14.69,74.4,108.4,52.6,,0,235.4,0.235,TRUE,0,0,0,Thursday
2024-05-30 08:00:00,39.8,42,39.1,47,22.91,98.9,0,45.8,,0,144.7,0.145,TRUE,1.313237188,37.0778861,0,Thursday
2024-05-30 09:00:00,38.8,45.5,37.5,49.2,22.19,91.7,58.8,46.5,,0,197,0.197,TRUE,2.282290766,0,0,Thursday
2024-05-30 10:00:00,35.6,40.8,35,38.6,15.27,0,0,0,,0,0,0,FALSE,0,11.87675249,0,Thursday
2024-05-30 11:00:00,35.7,46.2,34.5,43.4,16.78,0,0,0,,0,0,0,FALSE,0,4.372226707,0,Thursday
2024-05-30 12:00:00,38,41.5,36.9,38.2,16.7,0,0,0,,0,0,0,FALSE,0,20.71974465,0,Thursday
2024-05-30 13:00:00,39.2,48.8,38.6,47.2,22.55,0,0,0,,0,0,0,FALSE,1.629649879,16.13958096,0,Thursday
2024-05-30 14:00:00,40.8,41.1,39.5,38.6,19.3,0,0,0,,0,0,0,FALSE,0,0,0,Thursday
2024-05-30 15:00:00,37.7,42.8,36.3,48.5,20.51,0,0,0,,0,0,0,FALSE,0,14.20105321,0,Thursday
2024-05-30 16:00:00,37.8,31.8,37.1,35.8,15.78,0,0,0,,0,0,0,FALSE,0,6.381132734,0,Thursday
2024-05-30 17:00:00,33.9,47.4,35,54,21.38,0,0,0,,0,0,0,FALSE,1.230173412,20.12475825,0,Thursday
2024-05-30 18:00:00,35.2,36.9,34.5,43.4,16.8,0,0,0,,0,0,0,FALSE,0,10.8055403,0,Thursday
2024-05-30 19:00:00,36.9,40.4,35.5,45.3,18.41,92.1,0,41.2,,0,292.1,0.292,TRUE,0,34.62346995,0,Thursday
2024-05-30 20:00:00,36.8,40.3,36,44.5,18.61,95.1,0,47.3,,0,321.9,0.322,TRUE,0,33.73063773,0,Thursday
2024-05-30 21:00:00,36.6,41.7,35.9,37.9,15.77,87.9,0,43.8,,0,342.2,0.342,TRUE,1.966127138,18.43969949,0,Thursday
2024-05-30 22:00:00,34.7,43.2,35.5,49.6,20.12,45.2,90.4,32.2,,0,422.2,0.422,TRUE,0,0,0,Thursday
2024-05-30 23:00:00,36.1,30.2,34.9,29.2,11.47,44.1,59.5,0,,0,329.1,0.329,TRUE,1.811542241,0,0,Thursday
2024-05-31 00:00:00,39.4,45.2,38.7,44,21.06,86.2,0,0,,0,86.2,0.086,TRUE,0,0,0,Friday
2024-05-31 01:00:00,36.6,43.4,35.5,40.3,16.37,116,44.2,0,,0,160.2,0.16,TRUE,0.938164626,0,0,Friday
2024-05-31 02:00:00,35.4,42.3,34.5,40.5,15.66,80.1,68.4,37,,0,185.6,0.186,TRUE,0.750224405,0,0,Friday
2024-05-31 03:00:00,39.3,49.1,38.1,56.5,26.25,72.5,0,0,,0,72.5,0.072,TRUE,1.504533504,0,0,Friday
2024-05-31 04:00:00,37.7,44.8,36.6,42.2,18.14,55.9,0,32.9,,0,88.9,0.089,TRUE,0,0,0,Friday
2024-05-31 05:00:00,37.2,38.6,36.5,43.2,18.47,103.2,40.7,42.9,,0,186.8,0.187,TRUE,0.628863993,0,0,Friday
2024-05-31 06:00:00,35.6,47.3,34.3,45.2,17.2,105.3,0,49,,0,154.3,0.154,TRUE,0,15.09267743,0,Friday
2024-05-31 07:00:00,36.6,42.9,35.4,48.1,19.41,64.6,83.8,42.6,,0,191,0.191,TRUE,0,5.577822514,0,Friday
2024-05-31 08:00:00,36.7,41.7,35.9,48.2,20.01,41.3,0,40.4,,0,81.8,0.082,TRUE,0,9.387760854,0,Friday
2024-05-31 09:00:00,34.1,39.4,35.5,36.8,14.98,49.4,0,43.8,,0,93.2,0.093,TRUE,2.339124519,0,0,Friday
2024-05-31 10:00:00,37.1,41.4,35.9,39.4,16.37,0,0,0,,0,0,0,FALSE,2.751273462,17.74873093,0,Friday
2024-05-31 11:00:00,37.1,35.7,35.8,39.4,16.25,0,0,0,,0,0,0,FALSE,1.319188309,0,0,Friday
2024-05-31 12:00:00,38,44.1,37,52.1,22.85,0,0,0,,0,0,0,FALSE,0,0,0,Friday
2024-05-31 13:00:00,39.2,45.2,38.4,49.4,23.28,0,0,0,,0,0,0,FALSE,0,1.193802037,0,Friday
2024-05-31 14:00:00,37.6,45.9,36.6,44,18.97,0,0,0,,0,0,0,FALSE,1.289314343,33.14160239,0,Friday
2024-05-31 15:00:00,40.5,38.4,39,36.9,17.98,0,0,0,,0,0,0,FALSE,0,18.02392266,0,Friday
2024-05-31 16:00:00,37.8,39.9,37.2,38.4,17.03,0,0,0,,0,0,0,FALSE,2.154213961,23.32219939,0,Friday
2024-05-31 17:00:00,37.5,38.7,36.9,37,16.18,0,0,0,,0,0,0,FALSE,2.436202435,5.73300429,0,Friday
2024-05-31 18:00:00,35.2,40.8,34.5,39.1,15.11,0,0,0,,0,0,0,FALSE,0,23.16211829,0,Friday
2024-05-31 19:00:00,35.6,42,35,49.7,19.65,59.5,0,41.7,,0,374.3,0.374,TRUE,2.850934689,35.47544479,0,Friday
2024-05-31 20:00:00,32.4,38.8,33.3,43.4,15.72,96.8,90.7,28.7,,0,421.1,0.421,TRUE,0,0,0,Friday
2024-05-31 21:00:00,38,47,37.4,44.1,19.78,84.8,42.9,44.2,,0,363.1,0.363,TRUE,0,12.13455007,0,Friday
2024-05-31 22:00:00,38.8,42.8,37.4,40.4,18.12,60.4,0,43,,0,368.8,0.369,TRUE,0,0,0,Friday
2024-05-31 23:00:00,39.1,37.6,38.6,36.1,17.17,83.1,0,0,,0,238.2,0.238,TRUE,2.344847099,0,0,Friday
2024-06-01 00:00:00,35.2,57.7,34.3,63.2,24.08,110.8,54.6,0,,0,165.4,0.165,TRUE,0,0,0,Saturday
2024-06-01 01:00:00,36.3,57.4,34.8,61,23.92,81.9,74.8,0,,0,156.7,0.157,TRUE,2.18165972,0,0,Saturday
2024-06-01 02:00:00,36.9,60.5,35.6,57,23.24,50.2,105.8,25.8,,0,181.8,0.182,TRUE,2.52257447,0,0,Saturday
2024-06-01 03:00:00,36.7,58.9,35.4,65.6,26.52,116.9,0,0,,0,116.9,0.117,TRUE,0,0,0,Saturday
2024-06-01 04:00:00,35.6,64.5,34.2,62.1,23.59,118.7,0,22.2,,0,141,0.141,TRUE,0,0,0,Saturday
2024-06-01 05:00:00,34.4,57.8,35.5,64.9,26.44,74.6,84.5,51.6,,0,210.8,0.211,TRUE,0,0,0,Saturday
2024-06-01 06:00:00,36.5,55.8,35,53.8,21.31,93.9,108.5,47.9,,0,250.3,0.25,TRUE,0,14.36279755,0,Saturday
2024-06-01 07:00:00,34.7,52.6,35.9,50.3,20.81,119.7,46.4,46.5,,0,212.7,0.213,TRUE,1.931577471,3.51060482,0,Saturday
2024-06-01 08:00:00,38.2,54.2,37.6,51.6,23.4,53.1,75,49,,0,177.1,0.177,TRUE,0,0,0,Saturday
2024-06-01 09:00:00,35.3,48.6,34.4,46.7,17.93,115.9,0,55.1,,0,171.1,0.171,TRUE,2.038419386,30.64439351,0,Saturday
2024-06-01 10:00:00,39.1,56.6,38,52.8,24.43,61.1,96.3,0,,0,157.4,0.157,TRUE,1.808927404,13.35608556,0,Saturday
2024-06-01 11:00:00,35.6,60.7,34.9,68.5,27.01,82.9,0,0,,0,82.9,0.083,TRUE,0,0,0,Saturday
2024-06-01 12:00:00,35.9,54.1,35.2,61.7,24.64,84.5,0,0,,1433.1,1517.6,1.518,TRUE,1.209328089,12.3545047,0,Saturday
2024-06-01 13:00:00,33.5,64.1,34.6,67.5,26.24,42,0,0,,1335.5,1377.4,1.377,TRUE,0,21.46257787,0,Saturday
2024-06-01 14:00:00,34.8,58,35.9,62.5,26,96.8,103.4,0,,1215.7,1416,1.416,TRUE,1.784065272,0,0,Saturday
2024-06-01 15:00:00,35.8,56.9,34.4,61.1,23.52,110.7,0,0,,966.9,1077.6,1.078,TRUE,2.661675753,21.89914219,0,Saturday
2024-06-01 16:00:00,35.9,54,34.5,51.1,19.68,68.9,59.7,34.9,,1438.3,1601.8,1.602,TRUE,0,27.81433851,0,Saturday
2024-06-01 17:00:00,34.7,47.7,36,46.3,19.28,61,0,0,,984.1,1045.1,1.045,TRUE,0,11.91633076,0,Saturday
2024-06-01 18:00:00,36.4,60.8,35.3,68.2,27.43,75.9,0,48.2,,1149.1,1482.6,1.483,TRUE,2.677166058,0,0,Saturday
2024-06-01 19:00:00,36.5,49.8,36,46.4,19.33,106.5,92.5,39.9,,0,513.7,0.514,TRUE,0,23.17362052,0,Saturday
2024-06-01 20:00:00,36.3,57.7,35.5,56.3,22.87,63.2,73,25.7,,0,356.4,0.356,TRUE,2.605951684,25.54667003,0,Saturday
2024-06-01 21:00:00,35.6,42.9,34.2,47.8,18.15,77,101.1,38.7,,0,515.7,0.516,TRUE,2.802499137,28.71702363,0,Saturday
2024-06-01 22:00:00,35.4,51.5,34.4,56.1,21.51,47.7,54,46.6,,0,301.2,0.301,TRUE,2.587961639,0,0,Saturday
2024-06-01 23:00:00,34.2,51.4,34.7,48.4,18.9,71.4,64.8,0,,0,314.7,0.315,TRUE,0,0,0,Saturday
2024-06-02 00:00:00,36.4,53.4,35.2,51.7,20.74,48.5,42.4,0,,0,90.9,0.091,TRUE,0,0,0,Sunday
2024-06-02 01:00:00,36.9,52.4,36,58.6,24.49,67.5,0,0,,0,67.5,0.067,TRUE,0,0,0,Sunday
2024-06-02 02:00:00,35.4,63,34.1,59.7,22.58,98.6,74.8,28.9,,0,202.4,0.202,TRUE,0,0,0,Sunday
2024-06-02 03:00:00,34.5,53.3,35,52.1,20.68,78.5,0,0,,0,78.5,0.078,TRUE,0,0,0,Sunday
2024-06-02 04:00:00,35.2,57.3,34.2,64.8,24.62,110.7,0,43.9,,0,154.6,0.155,TRUE,0,0,0,Sunday
2024-06-02 05:00:00,37.1,53.9,36.2,52.6,22.19,116.3,35.6,39.3,,0,191.2,0.191,TRUE,2.487248798,0,0,Sunday
2024-06-02 06:00:00,36,57.5,34.5,64.6,24.9,98.8,0,39.7,,0,138.6,0.139,TRUE,1.415669866,12.56577308,0,Sunday
2024-06-02 07:00:00,36.9,59.1,36.3,65.6,27.74,91.6,0,53.9,,0,145.5,0.146,TRUE,2.877058856,0,0,Sunday
2024-06-02 08:00:00,35.5,61.5,34.6,60.3,23.34,52.1,46.8,46.1,,0,144.9,0.145,TRUE,0,52.77184097,0,Sunday
2024-06-02 09:00:00,35.3,53.6,34.5,56.8,21.89,103.1,0,46,,0,149.1,0.149,TRUE,0,0,0,Sunday
2024-06-02 10:00:00,35.7,58.4,34.7,65.7,25.67,66.7,0,0,,0,66.7,0.067,TRUE,0,16.60498518,0,Sunday
2024-06-02 11:00:00,34.6,55.5,35.4,61.5,24.86,92.8,77.2,0,,0,170.1,0.17,TRUE,0,1.460803788,0,Sunday
2024-06-02 12:00:00,36.6,47.4,35.7,43.5,17.86,83.6,0,0,,1115.1,1198.7,1.199,TRUE,0,18.10729663,0,Sunday
2024-06-02 13:00:00,37.6,53.9,37.1,50.5,22.25,54.2,0,0,,764.6,818.8,0.819,TRUE,0,25.13377755,0,Sunday
2024-06-02 14:00:00,35.2,51.6,34.4,59.4,22.82,46.1,100.7,0,,563.4,710.2,0.71,TRUE,0,13.34121317,0,Sunday
2024-06-02 15:00:00,32.2,57.4,33.2,55.7,20.05,87,45.7,0,,634.1,766.7,0.767,TRUE,0,42.76540772,0,Sunday
2024-06-02 16:00:00,35.1,58.4,33.7,56.7,21.01,62.8,0,0,,1041.9,1104.6,1.105,TRUE,2.774858566,0,0,Sunday
2024-06-02 17:00:00,34,51.8,35.2,56.9,22.77,96.9,0,0,,586.9,683.8,0.684,TRUE,0.668655876,32.63819009,0,Sunday
2024-06-02 18:00:00,35.5,50.9,34,55.2,20.81,59.3,108.4,41.3,,677.6,1143.8,1.144,TRUE,0,28.43845213,0,Sunday
2024-06-02 19:00:00,37.3,57.5,36.4,54.9,23.32,115.7,82,32.9,,0,448.1,0.448,TRUE,0,0,0,Sunday
2024-06-02 20:00:00,35.8,56.1,34.4,60.9,23.36,86.1,76.7,23.1,,0,345.1,0.345,TRUE,0,32.54424397,0,Sunday
2024-06-02 21:00:00,36.7,50,35.5,47.5,19.28,97.6,103.1,21.3,,0,506.2,0.506,TRUE,2.161983051,27.34720417,0,Sunday
2024-06-02 22:00:00,34.9,55.5,35.8,60.9,25.12,73.8,0,46.4,,0,283.5,0.284,TRUE,0,0,0,Sunday
2024-06-02 23:00:00,37.7,50.7,36.9,54.8,23.97,106.2,80.9,0,,0,427.1,0.427,TRUE,0,0,0,Sunday
2024-06-03 00:00:00,35.2,60.8,34.3,59.4,22.7,78,79.3,0,,0,157.3,0.157,TRUE,0,0,0,Monday
2024-06-03 01:00:00,32.4,57.2,32.9,55.1,19.52,57.2,108.1,0,,0,165.3,0.165,TRUE,0,0,0,Monday
2024-06-03 02:00:00,36.8,54.7,36,59.5,24.78,87.6,50.8,21.1,,0,159.5,0.159,TRUE,1.742748714,0,0,Monday
2024-06-03 03:00:00,34.5,51.8,35.5,59.1,24.03,77.5,0,0,,0,77.5,0.078,TRUE,1.507995174,0,0,Monday
2024-06-03 04:00:00,34.5,56.5,35.9,55.3,22.93,99.8,55,43,,0,197.8,0.198,TRUE,1.91939899,0,0,Monday
2024-06-03 05:00:00,35.1,55.3,33.9,60.8,22.7,112.3,109.1,53.8,,0,275.2,0.275,TRUE,0,0,0,Monday
2024-06-03 06:00:00,35,52.2,33.6,56.6,20.84,97.2,0,38.2,,0,135.4,0.135,TRUE,2.345132563,0,0,Monday
2024-06-03 07:00:00,35.1,52.9,33.6,56.3,20.73,62.8,38.5,48.2,,0,149.4,0.149,TRUE,0,12.35522706,0,Monday
2024-06-03 08:00:00,35.8,65.2,34.3,63.7,24.31,115,0,40.8,,0,155.8,0.156,TRUE,0,22.94171583,0,Monday
2024-06-03 09:00:00,37,55.2,35.9,63,26.08,67.8,0,38.5,,0,106.3,0.106,TRUE,0.636990899,0,0,Monday
2024-06-03 10:00:00,37.6,59.8,37,66.4,29.25,0,0,0,,0,0,0,FALSE,0,20.31647498,0,Monday
2024-06-03 11:00:00,35.5,53.1,34.7,56.5,22.03,0,0,0,,0,0,0,FALSE,1.89662848,5.491190156,0,Monday
2024-06-03 12:00:00,35.6,56.7,34.9,53.4,21,0,0,0,,0,0,0,FALSE,0,0,0,Monday
2024-06-03 13:00:00,33.8,50.8,35,57.2,22.7,0,0,0,,0,0,0,FALSE,1.831078497,3.060485503,0,Monday
2024-06-03 14:00:00,34.9,46.1,35.9,49.8,20.63,0,0,0,,0,0,0,FALSE,0,10.97295121,0,Monday
2024-06-03 15:00:00,39.7,57.7,38.3,65.7,30.79,0,0,0,,0,0,0,FALSE,2.416819637,4.145752025,0,Monday
2024-06-03 16:00:00,36.3,56.2,35.2,61.2,24.56,0,0,0,,0,0,0,FALSE,2.351441132,9.922689335,0,Monday
2024-06-03 17:00:00,35.7,58.1,34.4,64.1,24.64,0,0,0,,0,0,0,FALSE,0.596701517,17.85479157,0,Monday
2024-06-03 18:00:00,35.1,57.5,34.4,63.5,24.35,0,0,0,,0,0,0,FALSE,1.959923424,0,0,Monday
2024-06-03 19:00:00,33.9,47,34.4,51.8,19.9,60.1,42.1,24.8,,0,303.5,0.304,TRUE,2.440337901,3.841662945,0,Monday
2024-06-03 20:00:00,36.8,52.9,36.1,57.7,24.2,65.5,0,30.8,,0,277.3,0.277,TRUE,0,0,0,Monday
2024-06-03 21:00:00,35.6,47.4,34.4,53.3,20.43,93,0,20,,0,398.4,0.398,TRUE,0,5.099961411,0,Monday
2024-06-03 22:00:00,36.5,48.2,35.4,46.8,18.92,97,50.3,42.6,,0,444.2,0.444,TRUE,0,0,0,Monday
2024-06-03 23:00:00,36.7,62.2,35.8,67.7,27.94,57.1,0,0,,0,287.4,0.287,TRUE,2.946838968,0,0,Monday
2024-06-04 00:00:00,35.7,54.4,35.1,51.5,20.51,90.5,0,0,,0,90.5,0.09,TRUE,0,0,0,Tuesday
2024-06-04 01:00:00,35.5,52.4,34.8,49.9,19.5,50,0,0,,0,50,0.05,TRUE,0,0,0,Tuesday
2024-06-04 02:00:00,35.4,61.3,34.8,65.3,25.61,51.6,90.2,0,,0,141.8,0.142,TRUE,0,0,0,Tuesday
2024-06-04 03:00:00,36.1,60.2,35.2,65.3,26.14,73.5,0,0,,0,73.5,0.074,TRUE,2.14279162,0,0,Tuesday
2024-06-04 04:00:00,36.5,53.4,35.5,49.9,20.34,45.5,0,33.6,,0,79.1,0.079,TRUE,0,0,0,Tuesday
2024-06-04 05:00:00,36.3,57.4,35.1,62.2,24.81,87.7,54,49.6,,0,191.2,0.191,TRUE,0,0,0,Tuesday
2024-06-04 06:00:00,37.2,58.6,36.3,64.3,27.27,78.6,52.8,41,,0,172.4,0.172,TRUE,0.55153213,42.60859332,0,Tuesday
2024-06-04 07:00:00,36.2,53.3,35.6,50.9,20.81,94,0,47.6,,0,141.6,0.142,TRUE,1.432979618,5.579412446,0,Tuesday
2024-06-04 08:00:00,35.3,49.5,34.7,47.7,18.61,68.9,0,41.8,,0,110.8,0.111,TRUE,0,3.571394695,0,Tuesday
2024-06-04 09:00:00,36.6,47.9,35.6,44.4,18.18,107.4,56.8,57.7,,0,221.9,0.222,TRUE,1.487510558,25.64859344,0,Tuesday
2024-06-04 10:00:00,32.6,58.5,33.6,56.1,20.7,0,0,0,,0,0,0,FALSE,2.017707238,40.20813203,0,Tuesday
2024-06-04 11:00:00,37.8,57.6,37.2,62,27.57,0,0,0,,0,0,0,FALSE,0,8.79797342,0,Tuesday
2024-06-04 12:00:00,36.6,51.8,35.3,56.6,22.72,0,0,0,,0,0,0,FALSE,0,50.51560929,0,Tuesday
2024-06-04 13:00:00,36.7,54,35.9,57,23.66,0,0,0,,0,0,0,FALSE,0,0,0,Tuesday
2024-06-04 14:00:00,34.9,50.5,36.2,55.3,23.28,0,0,0,,0,0,0,FALSE,2.44780345,2.125644836,0,Tuesday
2024-06-04 15:00:00,34.4,55.2,34.9,60,23.65,0,0,0,,0,0,0,FALSE,2.210894981,7.850442226,0,Tuesday
2024-06-04 16:00:00,38.2,57.1,37.1,64.6,28.57,0,0,0,,0,0,0,FALSE,0,0,0,Tuesday
2024-06-04 17:00:00,33.8,58.4,34.9,56.4,22.17,0,0,0,,0,0,0,FALSE,0,3.465153333,0,Tuesday
2024-06-04 18:00:00,33.6,54.8,34.7,61.2,23.82,0,0,0,,0,0,0,FALSE,2.150062658,0,0,Tuesday
2024-06-04 19:00:00,34.9,51.8,35.6,56,22.9,67.7,31.4,38,,0,355.7,0.356,TRUE,2.156274887,28.64097905,0,Tuesday
2024-06-04 20:00:00,35.7,54.8,35.1,60.3,23.97,73.9,90.2,23.1,,0,369.6,0.37,TRUE,0,22.20047009,0,Tuesday
2024-06-04 21:00:00,35.8,58.9,35,57.7,22.85,110,0,33.7,,0,363.2,0.363,TRUE,0,5.413930716,0,Tuesday
2024-06-04 22:00:00,34.7,55.4,35.7,61.9,25.48,119.6,41.3,44.3,,0,375.3,0.375,TRUE,0,0,0,Tuesday
2024-06-04 23:00:00,37,47.7,35.9,51.6,21.41,88.9,89.5,0,,0,350.7,0.351,TRUE,0,0,0,Tuesday
2024-06-05 00:00:00,38.4,56.3,37.9,59.6,27.41,65,36,20.1,,0,121.2,0.121,TRUE,0,0,0,Wednesday
2024-06-05 01:00:00,31.4,55.5,32.2,60.9,20.86,77.3,0,0,,0,77.3,0.077,TRUE,0,0,0,Wednesday
2024-06-05 02:00:00,36.5,58.8,35.2,55.3,22.19,60.2,0,0,,0,60.2,0.06,TRUE,0,0,0,Wednesday
2024-06-05 03:00:00,35.8,53.8,34.8,59.2,23.14,98,0,0,,0,98,0.098,TRUE,0.792520048,0,0,Wednesday
2024-06-05 04:00:00,35.9,55.6,35.2,60,23.95,103.7,35.5,31.5,,0,170.8,0.171,TRUE,0,0,0,Wednesday
2024-06-05 05:00:00,35.1,60.5,34.2,64.5,24.5,83.1,0,37.5,,0,120.6,0.121,TRUE,0,0,0,Wednesday
2024-06-05 06:00:00,34,53.1,34.9,50.1,19.77,109.7,99.2,59.5,,0,268.5,0.268,TRUE,1.20122942,30.18264521,0,Wednesday
2024-06-05 07:00:00,36.7,53,35.9,58.7,24.39,68.7,0,59.1,,0,127.8,0.128,TRUE,2.268659915,7.445630322,0,Wednesday
2024-06-05 08:00:00,33.6,56.6,34.4,55.2,21.19,77.7,0,41.8,,0,119.5,0.12,TRUE,1.223255777,13.15831866,0,Wednesday
2024-06-05 09:00:00,35.4,53.4,34.5,56.7,21.81,42.1,0,44.8,,0,87,0.087,TRUE,2.457348803,13.23301183,0,Wednesday
2024-06-05 10:00:00,32.8,59.4,33.5,65.3,23.9,0,0,0,,0,0,0,FALSE,0,9.078966877,0,Wednesday
2024-06-05 11:00:00,35.8,53.9,34.8,51.8,20.26,0,0,0,,0,0,0,FALSE,0,13.65385848,0,Wednesday
2024-06-05 12:00:00,36.3,52.9,35.8,60,24.77,0,0,0,,0,0,0,FALSE,0.725962332,12.2086788,0,Wednesday
2024-06-05 13:00:00,38.5,53,37.1,60.2,26.64,0,0,0,,0,0,0,FALSE,0,0,0,Wednesday
