date,Kitchen_Temperature (°C),Microwave_Power (W),Exhaust_Fan_Power (W),Fridge_Power (W),Juicer_Blender_Power (W),Kitchen_Total_Power (W),Outdoor_Temperature (°C),Outdoor_Humidity (%),Microwave_In_Use,Exhaust_Fan_In_Use,Fridge_In_Use,Juicer_Blender_In_Use,Kitchen_In_Use,hour,Gas_Stove_Power (W),Induction_Stove_Power (W),Gas_Stove_In_Use,Induction_Stove_In_Use,Outdoor Temperature (°C),Outdoor Humidity (%),Kitchen_Humidity (%),Kitchen Absolute Humidity,Kitchen_Energy (kWh)
2024-08-06 13:00:00,34.9,0,99.6,180,0,2732.3,20,50,0,1,1,0,0,13,1238.7,1214,1,1,32.7,70.5,68.1,26.84,2.732
2024-08-06 14:00:00,34.6,0,93,180,0,2487.8,20,50,0,1,1,0,0,14,941.8,1273,1,1,31.9,70.6,71.2,27.6,2.488
2024-08-06 15:00:00,34,0,0.7,180,0,180.7,20,50,0,1,1,0,0,15,0,0,0,0,31.3,76,73.1,27.48,0.181
2024-08-06 16:00:00,34.1,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,32.3,70.9,68.8,26.04,0.18
2024-08-06 17:00:00,32.5,0,0,180,531.8,711.8,20,50,0,0,1,1,0,17,0,0,0,0,29.7,72.3,73.4,25.52,0.712
2024-08-06 18:00:00,34.7,0,77,180,0,2794.2,20,50,0,1,1,0,0,18,1037.4,1499.8,1,1,32.8,72,71.6,27.88,2.794
2024-08-06 19:00:00,32.9,0,93.9,180,0,2654.2,20,50,0,1,1,0,1,19,1234.1,1146.2,1,1,30.3,74.2,76.3,27.01,2.654
2024-08-06 20:00:00,34.5,1003.162451,70.8,180,0,3800.4,20,50,1,1,1,0,1,20,993.1,1553.3,1,1,32.5,73.3,74.5,28.8,3.8
2024-08-06 21:00:00,34,0,52.5,180,0,1418,20,50,0,1,1,0,1,21,0,1185.5,0,1,31.7,69.5,74.2,27.85,1.418
2024-08-06 22:00:00,33.8,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,31,72.9,77.3,28.7,0.18
2024-08-06 23:00:00,34.7,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,32.9,78.2,79.9,31.16,0.18
2024-08-07 00:00:00,34.8,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,31.8,72.7,70.6,27.6,0.18
2024-08-07 01:00:00,30.9,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,29.1,72.1,69.5,22.13,0.18
2024-08-07 02:00:00,35.3,0,0.8,180,0,180.8,20,50,0,1,1,0,0,2,0,0,0,0,34.1,73.8,71.9,28.93,0.181
2024-08-07 03:00:00,35.5,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,33.4,74.1,72.2,29.33,0.18
2024-08-07 04:00:00,33.5,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,30.9,72.7,77.7,28.36,0.18
2024-08-07 05:00:00,30.9,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,28.3,79.8,81.9,26.06,0.18
2024-08-07 06:00:00,32.8,0,62.9,180,0,1463.9,20,50,0,1,1,0,1,6,1221,0,1,0,31.8,74.2,77.5,27.34,1.464
2024-08-07 07:00:00,37.5,0,91.2,180,522.7,3277.4,20,50,0,1,1,1,1,7,1198.7,1284.8,1,1,34.5,80.4,77.7,34.96,3.277
2024-08-07 08:00:00,34.2,0,72.9,180,0,2811.2,20,50,0,1,1,0,1,8,1240.4,1317.9,1,1,33.2,72.7,74.1,28.18,2.811
2024-08-07 09:00:00,34.1,0,56,180,0,2784.6,20,50,0,1,1,0,1,9,1158.6,1390,1,1,31.4,74.9,75.9,28.75,2.785
2024-08-07 10:00:00,37.5,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,35.7,71,71.2,32.12,0.18
2024-08-07 11:00:00,36.6,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,34.1,70.4,71,30.49,0.18
2024-08-07 12:00:00,34.2,0,86.7,180,0,1311.4,20,50,0,1,1,0,0,12,1044.7,0,1,0,31.3,76,74.9,28.51,1.311
2024-08-07 13:00:00,35.5,0,88.5,180,0,2560.7,20,50,0,1,1,0,0,13,1110.5,1181.7,1,1,33.9,66.2,69.6,28.3,2.561
2024-08-07 14:00:00,34.1,0,97.4,180,0,2592,20,50,0,1,1,0,0,14,1032.3,1282.3,1,1,32.3,76.7,76.2,28.71,2.592
2024-08-07 15:00:00,34,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,31.4,79.9,80.4,30.2,0.18
2024-08-07 16:00:00,33.8,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,30.8,68.6,72.7,26.98,0.18
2024-08-07 17:00:00,35.4,0,77.6,180,612.2,869.8,20,50,0,1,1,1,0,17,0,0,0,0,34.2,81.1,85.6,34.64,0.87
2024-08-07 18:00:00,34.9,0,94.4,180,0,2992.1,20,50,0,1,1,0,0,18,1181.1,1536.6,1,1,33.7,78,75.3,29.74,2.992
2024-08-07 19:00:00,32.6,0,94.5,180,0,2666.7,20,50,0,1,1,0,1,19,1231.4,1160.8,1,1,30.8,74,77.9,27.16,2.667
2024-08-07 20:00:00,33.9,0,74.5,180,0,1438.8,20,50,0,1,1,0,1,20,1184.3,0,1,0,32.2,72.6,75.4,28.16,1.439
2024-08-07 21:00:00,36.1,0,66.4,180,0,1503.6,20,50,0,1,1,0,1,21,0,1257.2,0,1,33.8,80.7,78.7,32.91,1.504
2024-08-07 22:00:00,31.7,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,30.4,78.2,76,25.3,0.18
2024-08-07 23:00:00,32.7,0,1.1,180,0,181.1,20,50,0,1,1,0,0,23,0,0,0,0,30.6,67.3,67.1,23.49,0.181
2024-08-08 00:00:00,32.1,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,30.7,67.8,70.2,23.86,0.18
2024-08-08 01:00:00,34.2,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,31.2,69.3,69.1,26.21,0.18
2024-08-08 02:00:00,33.2,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,31.5,72.6,75.7,27.26,0.18
2024-08-08 03:00:00,34.3,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,32.4,77.7,76.4,29.13,0.18
2024-08-08 04:00:00,33.8,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,31.1,72.3,72.2,26.89,0.18
2024-08-08 05:00:00,32.1,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,30.9,67.1,67.5,22.99,0.18
2024-08-08 06:00:00,34.3,0,96.3,180,0,1459.2,20,50,0,1,1,0,1,6,1182.9,0,1,0,32.1,77,74.3,28.41,1.459
2024-08-08 07:00:00,35.2,0,88.1,180,566.8,3365.6,20,50,0,1,1,1,1,7,1000.3,1530.4,1,1,32.9,78.7,79.4,31.74,3.366
2024-08-08 08:00:00,34.8,0,99.7,180,0,2459.4,20,50,0,1,1,0,1,8,964.1,1215.6,1,1,33.6,81.8,81.1,31.76,2.459
2024-08-08 09:00:00,34.3,0,70,180,0,2441.4,20,50,0,1,1,0,1,9,940.9,1250.5,1,1,33,74.3,75.1,28.67,2.441
2024-08-08 10:00:00,34.4,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,31.9,79.1,82.7,31.72,0.18
2024-08-08 11:00:00,34.8,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,32.8,78.6,78.5,30.69,0.18
2024-08-08 12:00:00,35.5,0,84.6,180,0,1473.1,20,50,0,1,1,0,0,12,1208.5,0,1,0,33.9,74.2,77.8,31.63,1.473
2024-08-08 13:00:00,35.4,0,80.7,180,0,2589.8,20,50,0,1,1,0,0,13,1116.2,1212.9,1,1,32.6,74,78.2,31.65,2.59
2024-08-08 14:00:00,33,0,85.5,180,0,2615.7,20,50,0,1,1,0,0,14,962.7,1387.5,1,1,31.8,72.6,71.1,25.33,2.616
2024-08-08 15:00:00,33.2,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,31.8,72.7,71.1,25.64,0.18
2024-08-08 16:00:00,31.2,0,1.6,180,0,181.6,20,50,0,1,1,0,0,16,0,0,0,0,29.3,78.1,77,24.93,0.182
2024-08-08 17:00:00,32.3,0,77.4,180,584.1,841.5,20,50,0,1,1,1,0,17,0,0,0,0,30.5,66.4,67.8,23.23,0.842
2024-08-08 18:00:00,32.6,0,87.9,180,0,2689.8,20,50,0,1,1,0,0,18,1166.9,1255,1,1,31.3,79,82.2,28.7,2.69
2024-08-08 19:00:00,32.9,0,86.1,180,0,2695,20,50,0,1,1,0,1,19,1158.3,1270.6,1,1,31.6,78.2,81.1,28.8,2.695
2024-08-08 20:00:00,33.3,0,63.3,180,0,2996.4,20,50,0,1,1,0,1,20,1186.2,1566.9,1,1,32.1,79.6,79,28.68,2.996
2024-08-08 21:00:00,36.6,0,80.7,180,0,1762.5,20,50,0,1,1,0,1,21,0,1501.8,0,1,34.6,77,80,34.36,1.762
2024-08-08 22:00:00,32.6,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,31.4,80.1,80.4,28.08,0.18
2024-08-08 23:00:00,31.5,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,29.2,66.9,70.5,23.19,0.18
2024-08-09 00:00:00,34.6,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,32.5,71.7,69.2,26.88,0.18
2024-08-09 01:00:00,32.2,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,30.4,76.5,76.6,26.18,0.18
2024-08-09 02:00:00,31.8,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,30.2,71.1,75.3,25.18,0.18
2024-08-09 03:00:00,34,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,32,75.8,75.6,28.47,0.18
2024-08-09 04:00:00,31.7,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,30.6,79.7,78.6,26.14,0.18
2024-08-09 05:00:00,33.2,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,31.5,68,66.2,23.78,0.18
2024-08-09 06:00:00,32.2,0,85.8,180,0,1422.8,20,50,0,1,1,0,1,6,1157,0,1,0,30.8,66.8,64.1,21.88,1.423
2024-08-09 07:00:00,33.8,0,64.7,180,515.9,3113.2,20,50,0,1,1,1,1,7,1087.4,1265.2,1,1,32.5,71.3,72.1,26.86,3.113
2024-08-09 08:00:00,38.4,0,43.4,180,0,2382.4,20,50,0,1,1,0,1,8,976.4,1182.6,1,1,36,79.7,78.1,36.79,2.382
2024-08-09 09:00:00,34.7,0,49.3,180,0,2876.5,20,50,0,1,1,0,1,9,1111.4,1535.8,1,1,31.8,78.9,80.7,31.48,2.877
2024-08-09 10:00:00,32.3,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,30.1,77.5,74.8,25.75,0.18
2024-08-09 11:00:00,34.2,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,33.2,78.8,79.1,30.09,0.18
2024-08-09 12:00:00,33,0,91.2,180,0,1269.4,20,50,0,1,1,0,0,12,998.2,0,1,0,31.3,75.3,74.1,26.41,1.269
2024-08-09 13:00:00,33.7,0,66.1,180,0,2709.1,20,50,0,1,1,0,0,13,1212.4,1250.6,1,1,32.1,80.5,83.6,30.98,2.709
2024-08-09 14:00:00,34.3,0,89.4,180,0,2886.2,20,50,0,1,1,0,0,14,1136.1,1480.7,1,1,32.6,77.2,77.6,29.62,2.886
2024-08-09 15:00:00,34.1,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,32.4,77.7,81.8,30.9,0.18
2024-08-09 16:00:00,33.7,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,31.1,78.3,76.7,28.4,0.18
2024-08-09 17:00:00,32.8,0,96.7,180,471.5,748.2,20,50,0,1,1,1,0,17,0,0,0,0,31.2,78.9,81.1,28.69,0.748
2024-08-09 18:00:00,35,0,99.2,180,0,2882.5,20,50,0,1,1,0,0,18,1176.8,1426.5,1,1,32.9,70.9,70.4,27.84,2.882
2024-08-09 19:00:00,35.1,0,79.4,180,0,2463.1,20,50,0,1,1,0,1,19,1016,1187.7,1,1,32.3,73.2,74.9,29.88,2.463
2024-08-09 20:00:00,34,0,95.3,180,0,2854.7,20,50,0,1,1,0,1,20,1066.5,1512.9,1,1,31.2,73.1,73.2,27.49,2.855
2024-08-09 21:00:00,31.7,0,46.8,180,0,1669.2,20,50,0,1,1,0,1,21,0,1442.4,0,1,30.1,73.4,78,25.88,1.669
2024-08-09 22:00:00,32.6,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,30.9,68.9,71.2,24.89,0.18
2024-08-09 23:00:00,33.5,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,31.1,81.4,86.3,31.56,0.18
2024-08-10 00:00:00,32,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,29.8,76.7,77.5,26.28,0.18
2024-08-10 01:00:00,29.7,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,28.3,86.3,85.7,25.59,0.18
2024-08-10 02:00:00,35,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,33.1,80.4,83.5,32.99,0.18
2024-08-10 03:00:00,35.9,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,33.4,73.1,77.4,32.04,0.18
2024-08-10 04:00:00,32.9,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,31.4,80.1,83.7,29.66,0.18
2024-08-10 05:00:00,34.6,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,32.6,73.7,75.8,29.44,0.18
2024-08-10 06:00:00,33.1,0,57.7,180,0,1429.8,20,50,0,1,1,0,1,6,1192.1,0,1,0,31.5,72.3,75.8,27.12,1.43
2024-08-10 07:00:00,36.4,0,49,180,526.5,3089.1,20,50,0,1,1,1,1,7,1065.1,1268.5,1,1,33.7,78.5,77.2,32.97,3.089
2024-08-10 08:00:00,34.4,678.4811767,46.3,180,0,3551.9,20,50,1,1,1,0,1,8,1127.2,1519.9,1,1,32.2,80.1,80.5,30.91,3.552
2024-08-10 09:00:00,38.7,0,95.2,180,0,2559.6,20,50,0,1,1,0,1,9,981.2,1303.2,1,1,36.3,71.9,70,33.49,2.56
2024-08-10 10:00:00,31.8,0,0,180,0,180,20,50,0,0,1,0,1,10,0,0,0,0,30.8,76.6,77.5,25.93,0.18
2024-08-10 11:00:00,35.6,0,0,180,0,180,20,50,0,0,1,0,1,11,0,0,0,0,34.4,77,77.6,31.78,0.18
2024-08-10 12:00:00,36.8,0,94.6,180,0,1303.3,20,50,0,1,1,0,1,12,1028.7,0,1,0,34.4,75.6,79.7,34.67,1.303
2024-08-10 13:00:00,31.7,0,96.3,180,0,2684.7,20,50,0,1,1,0,1,13,1179.5,1228.9,1,1,30,73.5,78.4,26.01,2.685
2024-08-10 14:00:00,34.1,0,91.9,180,0,2679.7,20,50,0,1,1,0,1,14,1154.2,1253.6,1,1,32.6,74.2,75.4,28.55,2.68
2024-08-10 15:00:00,33.5,0,0,180,0,180,20,50,0,0,1,0,1,15,0,0,0,0,31,75.3,73.6,26.9,0.18
2024-08-10 16:00:00,32.1,0,1.9,180,0,181.9,20,50,0,1,1,0,1,16,0,0,0,0,29.3,72.1,69.6,23.66,0.182
2024-08-10 17:00:00,34.2,0,73.8,180,609.1,862.9,20,50,0,1,1,1,1,17,0,0,0,0,33.2,73.3,77,29.25,0.863
2024-08-10 18:00:00,35.3,0,78.1,180,0,2920.9,20,50,0,1,1,0,1,18,1220.9,1441.9,1,1,32.4,71.5,68.6,27.56,2.921
2024-08-10 19:00:00,36.3,0,99,180,0,1543.4,20,50,0,1,1,0,1,19,1264.4,0,1,0,33.9,73.3,71.9,30.51,1.543
2024-08-10 20:00:00,33.1,0,55,180,0,2644.1,20,50,0,1,1,0,1,20,1098.6,1310.5,1,1,30.2,75.7,77,27.54,2.644
2024-08-10 21:00:00,33.4,0,49.6,180,0,1445.2,20,50,0,1,1,0,1,21,0,1215.6,0,1,31.2,74.6,74.7,27.16,1.445
2024-08-10 22:00:00,32.4,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,30.5,76.7,80.3,27.7,0.18
2024-08-10 23:00:00,34.9,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,32.7,72.3,73.6,28.94,0.18
2024-08-11 00:00:00,33.3,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,32.1,80.5,83.9,30.3,0.18
2024-08-11 01:00:00,32.6,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,30.7,68.3,67,23.46,0.18
2024-08-11 02:00:00,34.2,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,31.7,78.8,80.6,30.61,0.18
2024-08-11 03:00:00,32.7,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,31.5,72.1,69.9,24.56,0.18
2024-08-11 04:00:00,36.5,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,33.6,75.9,75.3,32.18,0.18
2024-08-11 05:00:00,34.5,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,31.9,73.1,74.4,28.71,0.18
2024-08-11 06:00:00,33.3,0,60.5,180,0,1198.6,20,50,0,1,1,0,1,6,958.1,0,1,0,32.1,71.6,74.2,26.86,1.199
2024-08-11 07:00:00,34.6,0,98.2,180,460.6,3362.1,20,50,0,1,1,1,1,7,1096.9,1526.4,1,1,31.7,74.7,75.8,29.4,3.362
2024-08-11 08:00:00,33.7,836.5985824,87.6,180,0,2583,20,50,1,1,1,0,1,8,0,1478.8,0,1,32.6,75.8,77.3,28.68,2.583
2024-08-11 09:00:00,35.4,0,99.4,180,0,2811.9,20,50,0,1,1,0,1,9,980.9,1551.6,1,1,32.4,76.6,75.4,30.46,2.812
2024-08-11 10:00:00,33.4,0,0,180,0,180,20,50,0,0,1,0,1,10,0,0,0,0,31.7,82.1,83.1,30.27,0.18
2024-08-11 11:00:00,32.8,0,0,180,0,180,20,50,0,0,1,0,1,11,0,0,0,0,31.7,74.6,71.9,25.32,0.18
2024-08-11 12:00:00,34,0,91.1,180,0,1324.6,20,50,0,1,1,0,1,12,1053.5,0,1,0,31.7,75,77,28.89,1.325
2024-08-11 13:00:00,35.6,0,94.1,180,0,2569,20,50,0,1,1,0,1,13,1010.3,1284.6,1,1,33.4,72.2,70,28.68,2.569
2024-08-11 14:00:00,37.1,790.6044078,97.5,180,0,3476.2,20,50,1,1,1,0,1,14,1119.2,1288.9,1,1,34.7,80.5,77.6,34.24,3.476
2024-08-11 15:00:00,36.1,0,0,180,0,180,20,50,0,0,1,0,1,15,0,0,0,0,33.7,66.9,69.7,29.28,0.18
2024-08-11 16:00:00,34.8,0,0,180,0,180,20,50,0,0,1,0,1,16,0,0,0,0,31.9,67.7,68.2,26.73,0.18
2024-08-11 17:00:00,36.1,0,95.8,180,489.9,765.7,20,50,0,1,1,1,1,17,0,0,0,0,34.6,68.2,68.3,28.6,0.766
2024-08-11 18:00:00,34.6,0,92.9,180,0,2580.7,20,50,0,1,1,0,1,18,946.8,1361,1,1,32.8,75.1,73.1,28.35,2.581
2024-08-11 19:00:00,31.6,1016.609805,87.7,180,0,3942.5,20,50,1,1,1,0,1,19,1298.6,1359.6,1,1,29.9,72.2,70.7,23.39,3.943
2024-08-11 20:00:00,35.2,0,46.3,180,0,2529.4,20,50,0,1,1,0,1,20,1044.5,1258.6,1,1,34.2,79.4,80.1,32.1,2.529
2024-08-11 21:00:00,30.6,0,73.6,180,0,1640.9,20,50,0,1,1,0,1,21,0,1387.3,0,1,28.6,73.1,73.2,22.92,1.641
2024-08-11 22:00:00,36,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,34.7,74.1,72.3,30.1,0.18
2024-08-11 23:00:00,33.8,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,32.1,74.4,79.2,29.43,0.18
2024-08-12 00:00:00,34.2,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,32.8,75.5,76,28.86,0.18
2024-08-12 01:00:00,32.1,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,30.7,75.7,80.2,27.26,0.18
2024-08-12 02:00:00,34.9,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,32.6,79.6,80.5,31.77,0.18
2024-08-12 03:00:00,33.3,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,31.7,78.3,80.4,29.08,0.18
2024-08-12 04:00:00,32.2,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,30,73.8,78.2,26.68,0.18
2024-08-12 05:00:00,36,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,33.5,70.8,69.3,28.88,0.18
2024-08-12 06:00:00,36.2,0,49.5,180,0,1408.1,20,50,0,1,1,0,1,6,1178.6,0,1,0,33.8,69.7,67.4,28.41,1.408
2024-08-12 07:00:00,32.9,1317.865881,54,180,563,4691.9,20,50,1,1,1,1,1,7,1124.2,1452.8,1,1,31.5,78,78.1,27.74,4.692
2024-08-12 08:00:00,36.8,0,74.4,180,0,2783.1,20,50,0,1,1,0,1,8,1243.7,1285,1,1,34.6,71.9,74.5,32.47,2.783
2024-08-12 09:00:00,35.1,0,53.7,180,0,2741.6,20,50,0,1,1,0,1,9,1177.6,1330.3,1,1,33.6,72.2,69.9,27.78,2.742
2024-08-12 10:00:00,32,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,30.3,72,70.2,23.78,0.18
2024-08-12 11:00:00,30.5,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,29.5,80.4,79.4,24.77,0.18
2024-08-12 12:00:00,35.1,0,81.1,180,0,1367.5,20,50,0,1,1,0,0,12,1106.4,0,1,0,32.2,70.9,73.7,29.37,1.367
2024-08-12 13:00:00,33.6,0,74.3,180,0,2742.1,20,50,0,1,1,0,0,13,1022.8,1465,1,1,30.8,75.6,77.7,28.63,2.742
2024-08-12 14:00:00,37.6,0,94.5,180,0,1526.7,20,50,0,1,1,0,0,14,1252.2,0,1,0,36.3,77.3,81.8,37.04,1.527
2024-08-12 15:00:00,35.2,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,33.8,71.9,76.2,30.48,0.18
2024-08-12 16:00:00,32.1,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,29.5,83,84.2,28.64,0.18
2024-08-12 17:00:00,33.7,0,88.3,180,602.9,871.2,20,50,0,1,1,1,0,17,0,0,0,0,32.1,75.2,79.1,29.23,0.871
2024-08-12 18:00:00,34.1,0,94.3,180,0,2639.4,20,50,0,1,1,0,0,18,1148.4,1216.7,1,1,32.5,77.5,81.6,30.85,2.639
2024-08-12 19:00:00,33,1051.272381,93.7,180,0,3905.8,20,50,1,1,1,0,1,19,1251.8,1329,1,1,31.3,75.2,78.9,28.15,3.906
2024-08-12 20:00:00,35.1,1334.066433,52,180,0,4106.6,20,50,1,1,1,0,1,20,1123.3,1417.2,1,1,32.1,75.4,75.8,30.12,4.107
2024-08-12 21:00:00,35.8,0,49.2,180,0,1748,20,50,0,1,1,0,1,21,0,1518.8,0,1,33.8,72.5,70.8,29.3,1.748
2024-08-12 22:00:00,36.8,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,34.4,69.3,69.5,30.21,0.18
2024-08-12 23:00:00,33.8,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,31.4,71.6,74.8,27.78,0.18
2024-08-13 00:00:00,31.5,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,30.3,76.8,80.6,26.51,0.18
2024-08-13 01:00:00,35.3,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,33.4,74.1,74.6,30.08,0.18
2024-08-13 02:00:00,36.6,0,0.8,180,0,180.8,20,50,0,1,1,0,0,2,0,0,0,0,35.3,70.8,74,31.85,0.181
2024-08-13 03:00:00,30.5,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,29,71.9,70.3,21.9,0.18
2024-08-13 04:00:00,33.3,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,31.3,76.3,74,26.78,0.18
2024-08-13 05:00:00,34.9,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,32.9,75.8,73.4,28.88,0.18
2024-08-13 06:00:00,35.1,0,53.4,180,0,1384.4,20,50,0,1,1,0,1,6,1151,0,1,0,33.5,73.3,73.1,29.17,1.384
2024-08-13 07:00:00,33.3,0,85.8,180,495.3,3086.2,20,50,0,1,1,1,1,7,1105.2,1219.9,1,1,30.8,73,71.4,25.89,3.086
2024-08-13 08:00:00,32.2,0,81.1,180,0,2858.7,20,50,0,1,1,0,1,8,1274.1,1323.5,1,1,30.9,79.3,82,28.08,2.859
2024-08-13 09:00:00,30.2,0,53.5,180,0,2455.8,20,50,0,1,1,0,1,9,1016.5,1205.8,1,1,27.5,72.9,74.6,22.91,2.456
2024-08-13 10:00:00,33.9,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,31.5,70.8,71.3,26.65,0.18
2024-08-13 11:00:00,34.4,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,31.5,76.7,81.4,31.2,0.18
2024-08-13 12:00:00,35.7,0,88.3,180,0,1441.8,20,50,0,1,1,0,0,12,1173.5,0,1,0,32.8,77.5,77.1,31.61,1.442
2024-08-13 13:00:00,33.5,0,99.9,180,0,2787.9,20,50,0,1,1,0,0,13,1161.3,1346.7,1,1,32.1,73.9,76.7,28.01,2.788
2024-08-13 14:00:00,32.2,0,93.9,180,0,2886.2,20,50,0,1,1,0,0,14,1116.2,1496.1,1,1,30.2,78.5,78.4,26.71,2.886
2024-08-13 15:00:00,36.3,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,34.2,75,76.7,32.5,0.18
2024-08-13 16:00:00,34.4,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,31.7,76.7,76.9,29.57,0.18
2024-08-13 17:00:00,34,0,88.2,180,521.6,789.8,20,50,0,1,1,1,0,17,0,0,0,0,32.8,68.3,68.9,25.85,0.79
2024-08-13 18:00:00,34,0,95.8,180,0,2850.8,20,50,0,1,1,0,0,18,1131.8,1443.2,1,1,32.8,66.3,64.9,24.36,2.851
2024-08-13 19:00:00,33.6,0,74.4,180,0,2685.4,20,50,0,1,1,0,1,19,1160.4,1270.6,1,1,31.2,82.4,85.4,31.43,2.685
2024-08-13 20:00:00,34.1,1277.701929,46.8,180,0,4272.4,20,50,1,1,1,0,1,20,1241.6,1526.3,1,1,32.4,72.5,73.8,27.87,4.272
2024-08-13 21:00:00,30.6,0,76.4,180,0,1423.9,20,50,0,1,1,0,1,21,0,1167.5,0,1,29.4,76.2,75.1,23.53,1.424
2024-08-13 22:00:00,36.3,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,33.4,73,73,30.87,0.18
2024-08-13 23:00:00,31.5,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,30.4,81.7,81.2,26.66,0.18
2024-08-14 00:00:00,32.5,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,30.9,79.3,76.9,26.66,0.18
2024-08-14 01:00:00,32.4,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,31.2,74.3,79.2,27.35,0.18
2024-08-14 02:00:00,34.8,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,33.2,68.1,69.8,27.44,0.18
