Timestamp,Outdoor Temperature (°C),Rainfall (mm),Outdoor AQI,Indoor AQI,Motion Detected,Sound Detected,Lighting Intensity (lux),Smart TV On,Fan (kWh),AC (kWh),Lights (kWh),TV (kWh),Ports (kWh),Energy Consumption (kWh),Energy Cost (?),Room,Hour,Month,Heater (kWh),Indoor Temperature (°C),Is Weekend,Window Open,Outdoor Humidity (%),Indoor Humidity (%),Weather Tag,Occupancy Level,Airflow Index,Occupied,AC (W),Heater (W),Fan (W),Lights (W),TV (W),Ports (W),Total Power (W)
2024-07-27 07:00:00,34.6,0,126,63.9,1,1,845.4,0,0.054,0,0,0,0.006,0.06,0.45,Living Room,7,7,0,34.6,1,1,76.9,79.3,,High,8.58,1,0,0,54.2,0,0,5.7,59.8
2024-07-27 08:00:00,34.7,0,112.1,57.9,1,0,432.2,0,0.041,0,0,0,0.004,0.045,0.34,Living Room,8,7,0,35.3,1,0,85.6,87.4,,High,8.14,1,0,0,40.8,0,0,4.3,45.1
2024-07-27 09:00:00,31.4,0,133.8,61.5,0,1,668.7,0,0.043,0,0,0,0.005,0.049,0.37,Living Room,9,7,0,31.1,1,1,75,76.8,,High,6.68,1,0,0,43.4,0,0,5.3,48.7
2024-07-27 10:00:00,34.1,0,79.2,69.6,1,0,139.2,0,0.067,0,0,0,0.001,0.068,0.51,Living Room,10,7,0,33.7,1,0,76.8,75.2,,High,6.2,1,0,0,66.6,0,0,1.3,67.9
2024-07-27 11:00:00,32.7,0,110.9,74.3,0,0,131.9,0,0.036,2.211,0,0,0.004,2.25,16.88,Living Room,11,7,0,29,1,0,79.4,83,,High,8.26,1,2210.5,0,35.5,0,0,4.4,2250.4
2024-07-27 12:00:00,34.1,0,97.5,67.9,1,0,567,0,0.047,2.261,0,0,0.009,2.317,17.38,Living Room,12,7,0,29.6,1,0,83.7,82.7,,High,7.93,1,2261.4,0,46.6,0,0,8.7,2316.7
2024-07-27 13:00:00,32.8,0,88.1,53.8,0,0,938.7,0,0.055,2.337,0,0,0.002,2.394,17.95,Living Room,13,7,0,30,1,1,81.3,82,,High,6.88,1,2336.6,0,54.6,0,0,2.4,2393.6
2024-07-27 14:00:00,36.4,0,103.4,61.3,0,1,262.1,0,0.046,2.486,0,0,0.001,2.533,19,Living Room,14,7,0,32.1,1,0,77.4,76.7,,High,6.69,1,2486.1,0,45.8,0,0,0.9,2532.7
2024-07-27 15:00:00,32.9,0,107.3,46.9,1,1,424.5,0,0.052,1.904,0,0,0.01,1.966,14.74,Living Room,15,7,0,29.2,1,0,84.9,83.2,,High,9.68,1,1903.9,0,52.1,0,0,9.9,1965.9
2024-07-27 16:00:00,32.9,0,132.8,57.4,0,0,784.4,0,0.039,2.459,0,0,0.01,2.507,18.81,Living Room,16,7,0,29.6,1,1,75.7,77.7,,High,6.23,1,2458.6,0,38.9,0,0,9.9,2507.4
2024-07-27 17:00:00,31.9,0,112.6,72,0,0,153.1,0,0.069,1.595,0,0,0.002,1.665,12.49,Living Room,17,7,0,28.3,1,0,71,74.4,,High,9.35,1,1594.8,0,68.6,0,0,1.7,1665.1
2024-07-27 18:00:00,33.8,0,113.9,64.7,1,1,409,1,0.032,0,0,0.141,0.008,0.182,1.36,Living Room,18,7,0,33.3,1,0,91.7,93.7,,High,7.13,1,0,0,32.5,0,141,8.1,181.6
2024-07-27 19:00:00,30.8,0,81.4,43.2,0,1,9.7,1,0.032,0,0.024,0.055,0.002,0.113,0.85,Living Room,19,7,0,31.3,1,0,82.4,84.4,,High,8.78,1,0,0,32.4,23.7,55.5,1.7,113.2
2024-07-27 20:00:00,32.8,0,92.6,40.5,0,0,35.2,1,0.064,0,0.048,0.161,0.007,0.28,2.1,Living Room,20,7,0,33.4,1,0,76.6,74,,High,9.36,1,0,0,64.1,48.1,161.2,7,280.5
2024-07-27 21:00:00,33,0,117.5,43.4,0,1,24.2,1,0.031,0,0.027,0.106,0.01,0.174,1.31,Living Room,21,7,0,32.5,1,0,75.4,73.7,,High,6.9,1,0,0,31,26.7,106.5,9.9,174
2024-07-27 22:00:00,34.8,0,142.6,59.9,1,0,37.4,1,0.038,0,0.08,0.085,0.01,0.212,1.59,Living Room,22,7,0,34.6,1,1,77.5,79.7,,High,8.07,1,0,0,38,79.6,84.6,9.9,212.2
2024-07-27 23:00:00,31.9,0,141.1,83.1,0,1,37.9,1,0.058,0,0.023,0.136,0.001,0.218,1.64,Living Room,23,7,0,32.2,1,0,82.4,83,,High,8.62,1,0,0,57.9,22.6,136.4,1.4,218.3
2024-07-28 00:00:00,32.6,0,130,54.1,0,0,25.6,0,0,0,0,0,0,0,0,Living Room,0,7,0,31.7,1,1,75.9,78.1,,Low,1.03,0,0,0,0,0,0,0,0
2024-07-28 01:00:00,30.7,0,114.7,65.8,0,0,21.8,0,0,0,0,0,0,0,0,Living Room,1,7,0,31.2,1,1,78.9,77.3,,Low,2.24,0,0,0,0,0,0,0,0
2024-07-28 02:00:00,31.9,0,87.7,31.5,0,0,13.3,0,0,0,0,0,0,0,0,Living Room,2,7,0,32.6,1,0,76.7,75.1,,Low,1.26,0,0,0,0,0,0,0,0
2024-07-28 03:00:00,31.8,0,110.6,42.6,0,0,36,0,0,0,0,0,0,0,0,Living Room,3,7,0,31.2,1,0,82.2,86.2,,Low,0.29,0,0,0,0,0,0,0,0
2024-07-28 04:00:00,30.7,0,113.5,66.1,0,0,31.4,0,0,0,0,0,0,0,0,Living Room,4,7,0,30.3,1,1,80,83.9,,Low,2.62,0,0,0,0,0,0,0,0
2024-07-28 05:00:00,32.8,0,138,67.4,0,0,14.7,0,0,0,0,0,0,0,0,Living Room,5,7,0,31.8,1,0,73.6,75,,Low,1.41,0,0,0,0,0,0,0,0
2024-07-28 06:00:00,32.4,0,112.2,69.8,0,0,716.4,0,0.033,0,0,0,0.006,0.039,0.29,Living Room,6,7,0,32.5,1,0,81.4,84.5,,High,7.45,1,0,0,32.5,0,0,6.1,38.6
2024-07-28 07:00:00,30.5,0,146.7,53.2,1,1,646.6,0,0.044,0,0,0,0,0.044,0.33,Living Room,7,7,0,31,1,1,72.6,76.8,,High,6.88,1,0,0,44,0,0,0,44.1
2024-07-28 08:00:00,31.6,0,104.3,51.3,1,0,361.5,0,0.07,0,0,0,0.008,0.078,0.59,Living Room,8,7,0,31.6,1,0,77.7,81.3,,High,9.64,1,0,0,69.9,0,0,8.3,78.2
2024-07-28 09:00:00,30.7,0,111.9,46.8,1,0,789,0,0.032,0,0,0,0,0.032,0.24,Living Room,9,7,0,31.2,1,0,81,78.3,,High,9.01,1,0,0,32,0,0,0.4,32.4
2024-07-28 10:00:00,33.2,0,152.7,53.5,0,1,598.3,0,0.053,0,0,0,0.007,0.061,0.45,Living Room,10,7,0,32.4,1,0,74.2,77.5,,High,8.28,1,0,0,53.3,0,0,7.3,60.6
2024-07-28 11:00:00,33,0,104.7,47.5,0,1,307.8,0,0.055,1.751,0,0,0.004,1.81,13.57,Living Room,11,7,0,28.8,1,0,82,84.9,,High,9.46,1,1751.2,0,54.7,0,0,3.7,1809.5
2024-07-28 12:00:00,31.1,0,106.3,64.3,1,0,502.5,0,0.046,1.808,0,0,0.004,1.858,13.93,Living Room,12,7,0,28,1,0,75,77.9,,High,9.46,1,1807.6,0,46.4,0,0,3.8,1857.8
2024-07-28 13:00:00,34.5,0,134.2,67.8,0,0,478.9,0,0.045,2.113,0,0,0.004,2.163,16.22,Living Room,13,7,0,31.5,1,0,77,75.4,,High,6.81,1,2113.2,0,45.1,0,0,4.5,2162.8
2024-07-28 14:00:00,34.1,0,88.5,60.7,0,0,100.7,0,0.048,2.027,0,0,0.003,2.078,15.59,Living Room,14,7,0,29.3,1,0,82.4,85.3,,High,9.17,1,2027.1,0,47.7,0,0,3.4,2078.2
2024-07-28 15:00:00,31.5,0,127.2,54,1,1,323.5,0,0.046,1.617,0,0,0.009,1.672,12.54,Living Room,15,7,0,27,1,0,71.2,72.1,,High,5.59,1,1616.9,0,46.4,0,0,8.5,1671.8
2024-07-28 16:00:00,33.8,0,129.8,44.8,0,0,394,0,0.047,2.226,0,0,0.003,2.275,17.06,Living Room,16,7,0,30.2,1,0,73.5,74.7,,High,5.23,1,2225.8,0,46.9,0,0,2.6,2275.3
2024-07-28 17:00:00,31.8,0,102.3,60.6,1,1,163.2,0,0.038,2.206,0,0,0.002,2.247,16.85,Living Room,17,7,0,28,1,0,79.6,77.2,,High,5.15,1,2205.8,0,38.5,0,0,2.3,2246.5
2024-07-28 18:00:00,32.5,0,111.9,46.5,0,1,428.5,1,0.069,0,0,0.136,0.005,0.21,1.58,Living Room,18,7,0,32.9,1,0,80.4,84.9,,High,7.85,1,0,0,69,0,136.3,5.2,210.4
2024-07-28 19:00:00,32.7,0,109.2,61.6,0,0,23.3,1,0.038,0,0.044,0.097,0.003,0.181,1.36,Living Room,19,7,0,32.6,1,0,73.4,76.4,,High,7.92,1,0,0,38.3,43.6,96.6,2.6,181.1
2024-07-28 20:00:00,34.9,0,153.4,42.7,0,0,14.6,1,0.066,0,0.043,0.11,0,0.219,1.64,Living Room,20,7,0,34.1,1,0,78.9,80.5,,High,7.12,1,0,0,66.4,42.6,109.5,0.1,218.6
2024-07-28 21:00:00,36.7,0,147.8,74.2,0,0,4.2,1,0.059,0,0.038,0.135,0,0.231,1.73,Living Room,21,7,0,35.8,1,0,74.9,78.6,,High,9.28,1,0,0,58.8,37.6,134.5,0.3,231.2
2024-07-28 22:00:00,30,0,148.8,69.3,1,1,34,1,0.032,0,0.066,0.126,0.007,0.231,1.73,Living Room,22,7,0,30,1,0,77.5,79.5,,High,6.63,1,0,0,31.5,65.9,126.5,7.2,231.1
2024-07-28 23:00:00,31.9,0,100,57.9,0,0,42.5,1,0.067,0,0.033,0.192,0.01,0.302,2.26,Living Room,23,7,0,31.8,1,0,80.1,83.6,,High,9.71,1,0,0,67.2,32.5,192.1,10,301.7
2024-07-29 00:00:00,32.8,0,111.4,72.3,0,0,25.7,0,0,0,0,0,0,0,0,Living Room,0,7,0,32.6,0,1,74.4,74.2,,Low,0.46,0,0,0,0,0,0,0,0
2024-07-29 01:00:00,32.7,0,129.2,52.5,0,0,25.4,0,0,0,0,0,0,0,0,Living Room,1,7,0,33.6,0,0,83,80.7,,Low,1.35,0,0,0,0,0,0,0,0
2024-07-29 02:00:00,36,0,81.3,42.6,0,0,35.6,0,0,0,0,0,0,0,0,Living Room,2,7,0,35.8,0,1,65.5,65.1,,Low,1.44,0,0,0,0,0,0,0,0
2024-07-29 03:00:00,33.1,0,137.2,65,0,0,35.8,0,0,0,0,0,0,0,0,Living Room,3,7,0,33.8,0,1,82.4,86.2,,Low,2.08,0,0,0,0,0,0,0,0
2024-07-29 04:00:00,35.3,0,108.5,40.7,0,0,35.9,0,0,0,0,0,0,0,0,Living Room,4,7,0,34.5,0,1,79.4,81.2,,Low,1.93,0,0,0,0,0,0,0,0
2024-07-29 05:00:00,33.1,0,124,61.7,0,0,40.1,0,0,0,0,0,0,0,0,Living Room,5,7,0,34.1,0,0,73,73,,Low,2.64,0,0,0,0,0,0,0,0
2024-07-29 06:00:00,32.6,0,141.6,72.3,0,0,518.6,0,0.033,0,0,0,0.002,0.035,0.26,Living Room,6,7,0,31.9,0,0,68.9,72.2,,High,7.82,1,0,0,33,0,0,1.8,34.8
2024-07-29 07:00:00,32.9,0,109.6,58.7,0,0,344.5,0,0.055,0,0,0,0.003,0.058,0.44,Living Room,7,7,0,33.4,0,1,79.4,81.1,,High,6.79,1,0,0,54.7,0,0,3.4,58
2024-07-29 08:00:00,29.5,0,117.3,51.9,0,0,624.1,0,0.052,0,0,0,0.001,0.053,0.4,Living Room,8,7,0,28.7,0,1,80.8,80.4,,High,8.64,1,0,0,52.2,0,0,0.7,52.8
2024-07-29 09:00:00,32.2,0,117,62.8,0,0,483.7,0,0.036,0,0,0,0.006,0.042,0.32,Living Room,9,7,0,32.1,0,1,78.4,78.5,,High,9.08,1,0,0,36,0,0,6.1,42.1
2024-07-29 10:00:00,34.7,0,105,47.5,0,0,797.7,0,0,0,0,0,0,0,0,Living Room,10,7,0,34.1,0,0,78.5,83.1,,Low,0.81,0,0,0,0,0,0,0,0
2024-07-29 11:00:00,31.1,0,123,65.9,0,0,804.1,0,0,0,0,0,0,0,0,Living Room,11,7,0,26.3,0,0,76.5,80.4,,Low,0.4,0,0,0,0,0,0,0,0
2024-07-29 12:00:00,33.2,0,85.5,63,0,0,281,0,0,0,0,0,0,0,0,Living Room,12,7,0,30.2,0,0,76,75.4,,Low,1.68,0,0,0,0,0,0,0,0
2024-07-29 13:00:00,33,0,130.3,52.4,0,0,769.1,0,0,0,0,0,0,0,0,Living Room,13,7,0,28.6,0,0,70.4,73.7,,Low,2.37,0,0,0,0,0,0,0,0
2024-07-29 14:00:00,33.7,0,80.5,55.1,0,0,581.7,0,0,0,0,0,0,0,0,Living Room,14,7,0,29.2,0,0,74.2,77.7,,Low,1.22,0,0,0,0,0,0,0,0
2024-07-29 15:00:00,33.1,0,108.8,53.3,0,0,411,0,0,0,0,0,0,0,0,Living Room,15,7,0,29.4,0,1,82.2,83,,Low,2.66,0,0,0,0,0,0,0,0
2024-07-29 16:00:00,33.5,0,107.9,36.4,0,0,772.2,0,0,0,0,0,0,0,0,Living Room,16,7,0,30.7,0,0,75.4,76.8,,Low,1.06,0,0,0,0,0,0,0,0
2024-07-29 17:00:00,33.1,0,92.1,70.2,0,0,604.8,0,0,0,0,0,0,0,0,Living Room,17,7,0,29.9,0,0,78.3,81.1,,Low,0.26,0,0,0,0,0,0,0,0
2024-07-29 18:00:00,34.3,0,131.3,43.3,0,1,420.4,1,0.043,0,0,0.186,0.001,0.23,1.73,Living Room,18,7,0,33.5,0,0,66.5,63.9,,High,5.7,1,0,0,43.4,0,185.5,1.4,230.3
2024-07-29 19:00:00,33.4,0,118.3,35.8,0,0,43.7,1,0.047,0,0.049,0.093,0.006,0.196,1.47,Living Room,19,7,0,33.6,0,0,80.3,84.3,,High,6.37,1,0,0,47.2,48.7,93.5,6.4,195.8
2024-07-29 20:00:00,36.8,0,132.4,68,0,1,34.8,1,0.034,0,0.028,0.108,0.001,0.171,1.28,Living Room,20,7,0,36.4,0,1,69.3,67,,High,6.44,1,0,0,34,28.2,107.9,1.1,171.3
2024-07-29 21:00:00,32.8,0,140.7,42.4,0,1,31.8,1,0.051,0,0.029,0.111,0.007,0.198,1.48,Living Room,21,7,0,32.3,0,0,72.9,71.2,,High,7.25,1,0,0,51.4,28.5,110.5,7.1,197.7
2024-07-29 22:00:00,31.5,0,151.6,47.8,0,1,1,1,0.065,0,0.036,0.052,0.001,0.154,1.15,Living Room,22,7,0,31.1,0,0,74.3,79.2,,High,9.48,1,0,0,65.1,35.5,52,1.3,154
2024-07-29 23:00:00,33.3,0,108.8,49.8,0,0,0.4,0,0,0,0,0,0,0,0,Living Room,23,7,0,32.5,0,0,79.7,77.4,,Low,0.49,0,0,0,0,0,0,0,0
2024-07-30 00:00:00,33,0,92.1,42.4,0,0,40.6,0,0,0,0,0,0,0,0,Living Room,0,7,0,32.6,0,0,76.3,74.3,,Low,0.17,0,0,0,0,0,0,0,0
2024-07-30 01:00:00,31.4,0,112.1,75,0,0,17.5,0,0,0,0,0,0,0,0,Living Room,1,7,0,30.8,0,0,79,81.9,,Low,2.55,0,0,0,0,0,0,0,0
2024-07-30 02:00:00,32.3,0,114.5,67.6,0,0,9.7,0,0,0,0,0,0,0,0,Living Room,2,7,0,31.7,0,0,78,79,,Low,0.06,0,0,0,0,0,0,0,0
2024-07-30 03:00:00,32.5,0,83.6,69.3,0,0,49.3,0,0,0,0,0,0,0,0,Living Room,3,7,0,31.6,0,0,81.6,86.1,,Low,0.45,0,0,0,0,0,0,0,0
2024-07-30 04:00:00,33.5,0,115.1,54.6,0,0,10.4,0,0,0,0,0,0,0,0,Living Room,4,7,0,34,0,1,74.1,77.2,,Low,0.47,0,0,0,0,0,0,0,0
2024-07-30 05:00:00,33.1,0,149.9,55.8,0,0,15.9,0,0,0,0,0,0,0,0,Living Room,5,7,0,33.3,0,0,76.8,77.1,,Low,0.02,0,0,0,0,0,0,0,0
2024-07-30 06:00:00,33.3,0,114.1,69.1,0,0,278,0,0.042,0,0,0,0.002,0.045,0.33,Living Room,6,7,0,33.1,0,0,76.7,75.5,,High,7.33,1,0,0,42.4,0,0,2.2,44.6
2024-07-30 07:00:00,31.7,0,104.3,49.3,0,1,594.7,0,0.053,0,0,0,0.003,0.057,0.42,Living Room,7,7,0,31.9,0,1,74.9,75.4,,High,9.95,1,0,0,53.2,0,0,3.4,56.6
2024-07-30 08:00:00,36.1,0,115.3,55.8,1,0,780.7,0,0.031,0,0,0,0.003,0.034,0.25,Living Room,8,7,0,35.5,0,0,77.7,82.1,,High,8.13,1,0,0,30.8,0,0,2.9,33.7
2024-07-30 09:00:00,30.8,0,139.9,57.1,0,0,641.4,0,0.061,0,0,0,0.007,0.068,0.51,Living Room,9,7,0,31.2,0,0,76.3,80.9,,High,5.98,1,0,0,60.6,0,0,7.1,67.8
2024-07-30 10:00:00,32.5,0,109.2,66,0,0,991.2,0,0,0,0,0,0,0,0,Living Room,10,7,0,32.6,0,1,76.4,76.2,,Low,0.47,0,0,0,0,0,0,0,0
2024-07-30 11:00:00,31.6,0,119.9,50,0,0,223.2,0,0,0,0,0,0,0,0,Living Room,11,7,0,29.3,0,0,76.7,77.8,,Low,1.29,0,0,0,0,0,0,0,0
2024-07-30 12:00:00,33.2,0,70,53.5,0,0,173.1,0,0,0,0,0,0,0,0,Living Room,12,7,0,31.2,0,0,77.6,78.5,,Low,2.78,0,0,0,0,0,0,0,0
2024-07-30 13:00:00,31.6,0,135,65.9,0,0,550.1,0,0,0,0,0,0,0,0,Living Room,13,7,0,27.9,0,0,74.9,79.1,,Low,2.64,0,0,0,0,0,0,0,0
2024-07-30 14:00:00,33.7,0,121,66.2,0,0,977.7,0,0,0,0,0,0,0,0,Living Room,14,7,0,31.5,0,0,76.4,79.3,,Low,1.37,0,0,0,0,0,0,0,0
2024-07-30 15:00:00,34.4,0,121.2,73.7,0,0,625.2,0,0,0,0,0,0,0,0,Living Room,15,7,0,31.8,0,1,78.9,82.6,,Low,0.42,0,0,0,0,0,0,0,0
2024-07-30 16:00:00,33,0,91,57.9,0,0,220.4,0,0,0,0,0,0,0,0,Living Room,16,7,0,30.8,0,1,76.4,74.9,,Low,2.95,0,0,0,0,0,0,0,0
2024-07-30 17:00:00,34.5,0,107.5,58.2,0,0,971,0,0,0,0,0,0,0,0,Living Room,17,7,0,30.2,0,1,77.1,78.4,,Low,2.77,0,0,0,0,0,0,0,0
2024-07-30 18:00:00,33.1,0,108.3,62.7,1,0,839,1,0.043,0,0,0.076,0.001,0.119,0.9,Living Room,18,7,0,32.9,0,0,83.1,81.4,,High,6.18,1,0,0,42.7,0,75.6,1.1,119.5
2024-07-30 19:00:00,33.4,0,106.6,33.7,0,1,22.9,1,0.035,0,0.065,0.137,0.006,0.242,1.82,Living Room,19,7,0,33.3,0,0,75.2,72.8,,High,8.44,1,0,0,34.6,65.5,136.9,5.5,242.5
2024-07-30 20:00:00,33.4,0,142.5,65.8,0,0,11.3,1,0.062,0,0.029,0.161,0.01,0.262,1.96,Living Room,20,7,0,34.1,0,0,82.5,83.5,,High,5.41,1,0,0,62,29.5,160.7,9.7,261.8
2024-07-30 21:00:00,33.1,0,134.9,69.3,0,0,19.9,1,0.031,0,0.054,0.12,0.002,0.208,1.56,Living Room,21,7,0,33.7,0,0,79.6,80.6,,High,6.48,1,0,0,31.2,53.8,120.3,2.4,207.7
2024-07-30 22:00:00,34.5,0,88.4,52.7,0,1,22.3,1,0.061,0,0.031,0.15,0.006,0.249,1.87,Living Room,22,7,0,34.7,0,0,76.1,75.9,,High,5.39,1,0,0,61.3,31.2,150.4,6,248.9
2024-07-30 23:00:00,33.6,0,127.2,49,0,0,42.7,0,0,0,0,0,0,0,0,Living Room,23,7,0,33.1,0,1,73.7,76.8,,Low,0.77,0,0,0,0,0,0,0,0
2024-07-31 00:00:00,32.8,12,91.2,62.8,0,0,1,0,0,0,0,0,0,0,0,Living Room,0,7,0,33.6,0,0,70,67.1,,Low,1.19,0,0,0,0,0,0,0,0
2024-07-31 01:00:00,34,12,132.1,61.2,0,0,33.4,0,0,0,0,0,0,0,0,Living Room,1,7,0,34.8,0,1,72.2,75.1,,Low,2.89,0,0,0,0,0,0,0,0
2024-07-31 02:00:00,31.6,12,97.1,38.3,0,0,20.6,0,0,0,0,0,0,0,0,Living Room,2,7,0,32.1,0,0,77,75.7,,Low,2.27,0,0,0,0,0,0,0,0
2024-07-31 03:00:00,32.7,12,146.8,54.1,0,0,8.6,0,0,0,0,0,0,0,0,Living Room,3,7,0,32.1,0,1,77.9,81.3,,Low,1.28,0,0,0,0,0,0,0,0
2024-07-31 04:00:00,33.9,12,124.9,44.5,0,0,43.6,0,0,0,0,0,0,0,0,Living Room,4,7,0,33.2,0,0,75.3,74.5,,Low,0.69,0,0,0,0,0,0,0,0
2024-07-31 05:00:00,35.4,12,120.5,64.3,0,0,21.5,0,0,0,0,0,0,0,0,Living Room,5,7,0,35.3,0,1,69.8,66.9,,Low,1.65,0,0,0,0,0,0,0,0
2024-07-31 06:00:00,32.9,12,134,50,0,1,626.5,0,0.044,0,0,0,0.009,0.054,0.4,Living Room,6,7,0,32.1,0,0,75.6,77.8,,High,5.79,1,0,0,44.5,0,0,9.4,53.9
2024-07-31 07:00:00,31,12,107.1,39.1,1,1,975.2,0,0.057,0,0,0,0.005,0.061,0.46,Living Room,7,7,0,31.4,0,0,77.9,82,,High,6.94,1,0,0,56.6,0,0,4.5,61.1
2024-07-31 08:00:00,31.1,12,116.5,48.1,0,0,330.5,0,0.07,0,0,0,0.008,0.078,0.58,Living Room,8,7,0,31.8,0,0,72.1,70.8,,High,9.6,1,0,0,69.9,0,0,8,77.9
2024-07-31 09:00:00,30.6,12,127.4,61.8,0,1,878.6,0,0.041,0,0,0,0.007,0.048,0.36,Living Room,9,7,0,29.9,0,0,83.4,85.7,,High,5.74,1,0,0,40.7,0,0,7.4,48.2
2024-07-31 10:00:00,34,12,110.5,42.8,0,0,822.1,0,0,0,0,0,0,0,0,Living Room,10,7,0,33.4,0,0,80.6,82.1,,Low,2.3,0,0,0,0,0,0,0,0
2024-07-31 11:00:00,33,12,91.7,48.8,0,0,832.2,0,0,0,0,0,0,0,0,Living Room,11,7,0,29.4,0,1,72.2,76.1,,Low,0.94,0,0,0,0,0,0,0,0
2024-07-31 12:00:00,32.9,12,97.8,60.1,0,0,510.2,0,0,0,0,0,0,0,0,Living Room,12,7,0,28.1,0,1,75.1,79.5,,Low,1.21,0,0,0,0,0,0,0,0
2024-07-31 13:00:00,30.5,12,131.5,69.6,0,0,944,0,0,0,0,0,0,0,0,Living Room,13,7,0,25.9,0,0,76.1,77.2,,Low,1.64,0,0,0,0,0,0,0,0
2024-07-31 14:00:00,32.1,12,110.9,69.4,0,0,131.3,0,0,0,0,0,0,0,0,Living Room,14,7,0,27.9,0,0,78.4,76.7,,Low,2.66,0,0,0,0,0,0,0,0
2024-07-31 15:00:00,32.6,12,84.4,59.3,0,0,200.4,0,0,0,0,0,0,0,0,Living Room,15,7,0,30.2,0,0,73.8,78.4,,Low,1.99,0,0,0,0,0,0,0,0
2024-07-31 16:00:00,35.8,12,153.6,62.2,0,0,545.6,0,0,0,0,0,0,0,0,Living Room,16,7,0,33.5,0,1,76.3,79.4,,Low,2.32,0,0,0,0,0,0,0,0
2024-07-31 17:00:00,34.7,12,86.7,56,0,0,371.8,0,0,0,0,0,0,0,0,Living Room,17,7,0,30.4,0,0,74.2,71.7,,Low,1.05,0,0,0,0,0,0,0,0
2024-07-31 18:00:00,37.3,12,105.3,60.8,0,0,642.5,1,0.049,0,0,0.06,0.003,0.113,0.85,Living Room,18,7,0,37.7,0,0,78,76.7,,High,7.07,1,0,0,49.5,0,60.5,3.1,113.1
2024-07-31 19:00:00,33.2,12,111.1,50.1,0,1,9.9,1,0.066,0,0.021,0.137,0.005,0.229,1.72,Living Room,19,7,0,33.3,0,0,70.7,74.8,,High,7.89,1,0,0,66.4,21.3,136.7,4.8,229.3
2024-07-31 20:00:00,33,12,112.5,66.9,1,0,35.2,1,0.058,0,0.075,0.064,0.004,0.201,1.51,Living Room,20,7,0,32.6,0,0,78.3,80.3,,High,5.09,1,0,0,57.9,75.1,64.4,3.7,201
2024-07-31 21:00:00,32.3,12,120.9,30,0,1,14.9,1,0.037,0,0.064,0.066,0.002,0.17,1.27,Living Room,21,7,0,31.8,0,0,74.8,73.9,,High,9.81,1,0,0,37.5,64.4,66.2,1.7,169.7
2024-07-31 22:00:00,32.2,12,102.9,74.4,0,0,13.8,1,0.057,0,0.076,0.101,0.006,0.24,1.8,Living Room,22,7,0,32.4,0,0,78.9,83,,High,6.97,1,0,0,57.5,76.2,100.6,6.1,240.4
2024-07-31 23:00:00,31.6,12,116.7,39,0,0,11.8,0,0,0,0,0,0,0,0,Living Room,23,7,0,32.3,0,1,79.3,83.2,,Low,2.27,0,0,0,0,0,0,0,0
2024-08-01 00:00:00,31.9,18,117.1,77.3,0,0,9.4,0,0,0,0,0,0,0,0,Living Room,0,8,0,32.2,0,1,67.1,67.3,,Low,1.96,0,0,0,0,0,0,0,0
2024-08-01 01:00:00,33,18,124.9,62.6,0,0,40.2,0,0,0,0,0,0,0,0,Living Room,1,8,0,32.2,0,0,73.8,71.5,,Low,2.16,0,0,0,0,0,0,0,0
2024-08-01 02:00:00,33.2,18,163.5,60.8,0,0,6.5,0,0,0,0,0,0,0,0,Living Room,2,8,0,32.8,0,0,76.4,79,,Low,1,0,0,0,0,0,0,0,0
2024-08-01 03:00:00,30.9,18,169.3,44.3,0,0,5.5,0,0,0,0,0,0,0,0,Living Room,3,8,0,30.2,0,0,72.2,74.6,,Low,2.53,0,0,0,0,0,0,0,0
2024-08-01 04:00:00,33.2,18,110.6,63,0,0,10.5,0,0,0,0,0,0,0,0,Living Room,4,8,0,33.4,0,0,78.2,80.6,,Low,0.56,0,0,0,0,0,0,0,0
2024-08-01 05:00:00,33.5,18,137.9,60.8,0,0,37.9,0,0,0,0,0,0,0,0,Living Room,5,8,0,33,0,1,72,76.8,,Low,0.98,0,0,0,0,0,0,0,0
2024-08-01 06:00:00,33.9,18,160.3,65.9,1,0,263.5,0,0.07,0,0,0,0,0.07,0.52,Living Room,6,8,0,33.8,0,0,80.1,77.1,,High,8.11,1,0,0,69.8,0,0,0.1,69.9
2024-08-01 07:00:00,31.2,18,121.9,55.6,1,0,513,0,0.044,0,0,0,0.008,0.052,0.39,Living Room,7,8,0,32.1,0,0,70.9,71.6,,High,7.24,1,0,0,44.3,0,0,7.9,52.2
2024-08-01 08:00:00,32.6,18,109.5,66.9,0,0,804.8,0,0.042,0,0,0,0.007,0.049,0.37,Living Room,8,8,0,33.1,0,0,69.9,74.3,,High,7.01,1,0,0,41.7,0,0,7.4,49.1
2024-08-01 09:00:00,30.9,18,141.4,57,0,0,272,0,0.04,0,0,0,0.006,0.046,0.34,Living Room,9,8,0,30.6,0,0,80.2,78.2,,High,6.72,1,0,0,40,0,0,5.5,45.5
2024-08-01 10:00:00,31.1,18,132.9,62.2,0,0,185.2,0,0,0,0,0,0,0,0,Living Room,10,8,0,31.1,0,0,72.4,76,,Low,1.56,0,0,0,0,0,0,0,0
2024-08-01 11:00:00,33.7,18,104.6,75.1,0,0,161,0,0,0,0,0,0,0,0,Living Room,11,8,0,34.6,0,0,79.4,81.7,,Low,0.27,0,0,0,0,0,0,0,0
