Timestamp,Bathroom Temperature (°C),Bathroom Humidity (%),Bathroom Absolute Humidity (g/m³),Geyser_Power (W),Lights_Power (W),Exhaust_Fan_Power (W),Small_Appliances_Power (W),Outdoor Humidity (%),Occupancy,Bathroom_Total_Power (W),Bathroom_Energy (kWh),Outdoor Temperature (°C)
2024-06-05 04:00:00,37.7,60.2,27.41,0,0,0,0,52.2,FALSE,0,0,36.8
2024-06-05 05:00:00,38,60.8,28.06,0,0,0,0,59.1,FALSE,0,0,34.8
2024-06-05 06:00:00,37.2,61,27.04,0,21.4,64.8,0,58.6,TRUE,86.2,0.086,34.9
2024-06-05 07:00:00,37.2,59.7,26.56,0,22.5,46.4,0,58.3,TRUE,68.9,0.069,35.4
2024-06-05 08:00:00,37.6,62,28.1,0,0,58.6,0,50,TRUE,469.3,0.469,33
2024-06-05 09:00:00,37.8,62.4,28.56,0,0,0,0,51.5,TRUE,0,0,35.7
2024-06-05 10:00:00,37.5,60.3,27.24,0,0,0,0,61.2,FALSE,550.2,0.55,37.2
2024-06-05 11:00:00,36.8,60.8,26.42,0,0,0,0,53.7,FALSE,0,0,36.4
2024-06-05 12:00:00,37.4,60,26.92,0,0,0,0,63.3,FALSE,0,0,36.1
2024-06-05 13:00:00,36.6,60,25.83,0,0,0,0,50.1,FALSE,0,0,39.9
2024-06-05 14:00:00,37.2,59.9,26.66,0,0,0,0,63.8,FALSE,0,0,36.3
2024-06-05 15:00:00,36.8,59.6,25.94,0,0,0,0,43.1,FALSE,0,0,35
2024-06-05 16:00:00,37.1,60,26.51,0,0,0,0,53.5,FALSE,0,0,38.2
2024-06-05 17:00:00,36.9,62.4,27.26,0,0,0,0,57,FALSE,0,0,35.1
2024-06-05 18:00:00,36.6,59.9,25.73,0,0,0,0,50.4,FALSE,0,0,36.5
2024-06-05 19:00:00,37.2,61.1,27.08,0,24.1,76.9,238.9,50.4,TRUE,339.9,0.34,34.8
2024-06-05 20:00:00,37.3,59.3,26.39,0,58.2,0,0,54.4,TRUE,58.2,0.058,35
2024-06-05 21:00:00,37,60.2,26.46,0,25.6,35.2,0,59.7,TRUE,60.8,0.061,36.2
2024-06-05 22:00:00,36.7,61.4,26.64,0,23.4,32.8,0,56.4,TRUE,56.2,0.056,36
2024-06-05 23:00:00,36.6,59.9,25.78,0,0,0,0,57.2,FALSE,0,0,35.9
2024-06-06 00:00:00,37.5,59.7,26.96,0,0,0,0,60.8,FALSE,0,0,37.9
2024-06-06 01:00:00,37.8,62.8,28.7,0,0,0,0,50.1,FALSE,0,0,34.3
2024-06-06 02:00:00,37.5,60.3,27.17,0,0,0,0,59.1,FALSE,0,0,34.7
2024-06-06 03:00:00,36.9,60.4,26.39,0,0,0,0,57.5,FALSE,0,0,33.1
2024-06-06 04:00:00,36.9,59.7,26.11,0,0,0,0,58.5,FALSE,0,0,32.9
2024-06-06 05:00:00,37.8,62.3,28.59,0,0,0,0,65.7,FALSE,0,0,35.3
2024-06-06 06:00:00,37.9,59.9,27.62,0,36.6,40.6,0,55.1,TRUE,77.2,0.077,35.7
2024-06-06 07:00:00,37.7,60.6,27.63,0,32.8,43.8,0,56.6,TRUE,76.6,0.077,34.5
2024-06-06 08:00:00,37.7,61.3,27.91,0,0,0,0,54.2,TRUE,0,0,37.8
2024-06-06 09:00:00,38,60.3,27.85,0,0,0,0,60.5,TRUE,0,0,37.1
2024-06-06 10:00:00,37.3,60.4,26.96,0,0,0,0,54.8,FALSE,0,0,38.1
2024-06-06 11:00:00,36.6,60.8,26.14,0,0,0,0,60.9,FALSE,0,0,34.9
2024-06-06 12:00:00,36.9,61.8,26.97,0,0,0,0,57.6,FALSE,0,0,34.2
2024-06-06 13:00:00,37.1,62.2,27.5,0,0,0,0,54.3,FALSE,0,0,36.1
2024-06-06 14:00:00,37.4,62,27.77,0,0,0,0,53.1,FALSE,0,0,37.5
2024-06-06 15:00:00,37.9,62.1,28.56,0,0,0,0,57.1,FALSE,0,0,34
2024-06-06 16:00:00,37.6,61.1,27.75,0,0,0,0,59,FALSE,0,0,35.6
2024-06-06 17:00:00,37.7,62.3,28.4,0,0,0,0,53,FALSE,0,0,38.8
2024-06-06 18:00:00,37.5,59.4,26.81,0,0,0,0,48.5,FALSE,0,0,35.8
2024-06-06 19:00:00,37.2,62.7,27.79,0,55.2,40.2,108.1,63.5,TRUE,203.5,0.203,38.3
2024-06-06 20:00:00,36.5,61.1,26.23,0,47.8,68.6,0,65.1,TRUE,116.4,0.116,35.4
2024-06-06 21:00:00,36.7,60.7,26.19,0,33.4,46.9,0,48.8,TRUE,80.3,0.08,35.2
2024-06-06 22:00:00,37.6,62.1,28.11,0,24.9,0,0,60.3,TRUE,24.9,0.025,37.9
2024-06-06 23:00:00,36.8,60.5,26.31,0,0,0,0,44.7,FALSE,0,0,34.1
2024-06-07 00:00:00,37.6,59.4,26.93,0,0,0,0,55.7,FALSE,0,0,33.6
2024-06-07 01:00:00,37.8,61.1,27.9,0,0,0,0,51.3,FALSE,0,0,37.9
2024-06-07 02:00:00,37.6,61.7,27.99,0,0,0,0,48.2,FALSE,0,0,34
2024-06-07 03:00:00,37.1,62.7,27.61,0,0,0,0,56,FALSE,0,0,34.8
2024-06-07 04:00:00,36.7,60.8,26.28,0,0,0,0,60.8,FALSE,0,0,35
2024-06-07 05:00:00,37.2,61,27.13,0,0,0,0,57.3,FALSE,0,0,36.9
2024-06-07 06:00:00,37.2,59.5,26.41,0,43.2,39.8,0,52.4,TRUE,83,0.083,33.9
2024-06-07 07:00:00,37,59.6,26.16,0,39.3,55.4,111.4,53.6,TRUE,206.1,0.206,35.8
2024-06-07 08:00:00,37.6,61.4,27.77,0,35.2,0,0,52.9,TRUE,35.2,0.035,36.9
2024-06-07 09:00:00,37.1,61.3,27.11,0,0,0,0,50.1,TRUE,0,0,34.3
2024-06-07 10:00:00,37.8,59.1,27.06,0,0,0,0,53.8,FALSE,0,0,32.1
2024-06-07 11:00:00,38,61.5,28.42,0,0,0,0,64.4,FALSE,0,0,34.7
2024-06-07 12:00:00,37.3,59.1,26.31,0,0,0,0,57.9,FALSE,0,0,35.3
2024-06-07 13:00:00,37.9,61.4,28.33,0,0,0,0,60.6,FALSE,0,0,36.4
2024-06-07 14:00:00,36.6,60.7,26.13,0,0,0,0,59.5,FALSE,0,0,37.4
2024-06-07 15:00:00,36.8,62.7,27.26,0,0,0,0,50.7,FALSE,0,0,33.1
2024-06-07 16:00:00,37.5,61,27.52,0,0,0,0,53.6,FALSE,0,0,37.2
2024-06-07 17:00:00,36.7,60.7,26.18,0,0,0,0,51.6,FALSE,0,0,35.8
2024-06-07 18:00:00,37.5,63,28.37,0,0,0,0,52.3,FALSE,0,0,35.5
2024-06-07 19:00:00,37.5,61.1,27.57,0,24.1,69.1,168.9,53.9,TRUE,262.1,0.262,34.4
2024-06-07 20:00:00,36.9,59.1,25.87,0,49.1,62.6,0,47.9,TRUE,111.7,0.112,35.8
2024-06-07 21:00:00,36.8,62.3,27.05,0,56.7,63.9,0,50.4,TRUE,120.6,0.121,35.2
2024-06-07 22:00:00,37.1,61.4,27.12,0,53.7,33.6,0,58,TRUE,87.3,0.087,32.9
2024-06-07 23:00:00,37.2,59.4,26.44,0,0,0,0,49.1,FALSE,0,0,37.2
2024-06-08 00:00:00,36.7,59.6,25.76,0,0,0,0,56.7,FALSE,0,0,38.3
2024-06-08 01:00:00,37.3,61.7,27.45,0,0,0,0,62.2,FALSE,0,0,35.8
2024-06-08 02:00:00,37.7,62.4,28.37,0,0,0,0,51.1,FALSE,0,0,36.6
2024-06-08 03:00:00,37.1,60.4,26.7,0,0,0,0,51.3,FALSE,0,0,34.4
2024-06-08 04:00:00,37.3,61.6,27.48,0,0,0,0,58.1,FALSE,0,0,36.7
2024-06-08 05:00:00,37.9,61.3,28.17,0,0,0,0,60.2,FALSE,0,0,36
2024-06-08 06:00:00,37.9,60.2,27.73,0,26.4,0,0,60.3,TRUE,26.4,0.026,35.6
2024-06-08 07:00:00,37.2,60.9,27.02,0,46.6,35.5,0,54.4,TRUE,82.1,0.082,39.7
2024-06-08 08:00:00,36.5,62.1,26.61,0,0,0,0,49.4,TRUE,0,0,34.8
2024-06-08 09:00:00,37.2,59.4,26.33,0,0,0,0,55.2,TRUE,0,0,32.8
2024-06-08 10:00:00,37.5,62.7,28.23,0,0,0,0,52.2,TRUE,501.6,0.502,36.2
2024-06-08 11:00:00,37.5,62.1,28.05,0,0,0,0,58.7,TRUE,431.3,0.431,38
2024-06-08 12:00:00,37.7,60.9,27.72,0,0,0,0,59.9,TRUE,0,0,36.9
2024-06-08 13:00:00,36.8,61.7,26.86,0,21,0,0,55.5,TRUE,21,0.021,36.6
2024-06-08 14:00:00,37.9,59.8,27.56,0,0,0,0,54.5,TRUE,0,0,35.3
2024-06-08 15:00:00,37.5,62.2,28.04,0,20.5,0,0,53.2,TRUE,20.5,0.021,35.3
2024-06-08 16:00:00,37.4,61.2,27.43,0,0,0,0,56,TRUE,0,0,38
2024-06-08 17:00:00,36.7,61.1,26.45,0,0,0,0,54.6,TRUE,0,0,34.5
2024-06-08 18:00:00,37.1,59.5,26.3,0,30,64.3,0,53.5,TRUE,94.3,0.094,34
2024-06-08 19:00:00,36.5,61.6,26.38,0,57.8,52.5,0,56,TRUE,110.3,0.11,36.8
2024-06-08 20:00:00,37.9,61,28.1,0,47.2,69.5,0,46.8,TRUE,116.7,0.117,35.1
2024-06-08 21:00:00,38,59.3,27.41,0,36,72.8,0,63.1,TRUE,108.8,0.109,36.4
2024-06-08 22:00:00,36.7,60.3,26.05,0,49.3,76.5,0,51.3,TRUE,125.8,0.126,35.1
2024-06-08 23:00:00,37.6,59.5,27.02,0,0,0,0,51,FALSE,0,0,36.6
2024-06-09 00:00:00,37.6,62.7,28.42,0,0,0,0,53,FALSE,0,0,37.6
2024-06-09 01:00:00,36.8,60.3,26.23,0,0,0,0,68.1,FALSE,0,0,35.3
2024-06-09 02:00:00,37.8,59.4,27.17,0,0,0,0,50.6,FALSE,0,0,36.8
2024-06-09 03:00:00,37.6,59.2,26.77,0,0,0,0,57.1,FALSE,0,0,35.1
2024-06-09 04:00:00,37,59.9,26.29,0,0,0,0,62.6,FALSE,0,0,35.5
2024-06-09 05:00:00,37.3,60.5,26.93,0,0,0,0,60,FALSE,0,0,33.4
2024-06-09 06:00:00,37.4,61.4,27.56,0,20.5,47.9,0,59.4,TRUE,68.4,0.068,34.1
2024-06-09 07:00:00,37.9,62.9,28.97,0,58.5,58.2,0,54,TRUE,116.7,0.117,34.1
2024-06-09 08:00:00,36.9,60.3,26.31,0,0,0,0,53.3,TRUE,0,0,34.1
2024-06-09 09:00:00,37.4,59.3,26.52,0,0,0,238,63.5,TRUE,787.3,0.787,34.3
2024-06-09 10:00:00,37.3,60,26.76,0,0,0,0,52.6,TRUE,0,0,35.9
2024-06-09 11:00:00,37.6,62.5,28.4,0,0,0,0,51.2,TRUE,0,0,35.2
2024-06-09 12:00:00,37.9,60.9,28,0,0,0,138.3,53.8,TRUE,709.3,0.709,33.9
2024-06-09 13:00:00,36.9,62.4,27.23,0,0,0,131.9,47.8,TRUE,131.9,0.132,37.4
2024-06-09 14:00:00,37.5,60.8,27.42,0,0,0,0,57.9,TRUE,0,0,32.4
2024-06-09 15:00:00,37.4,60.9,27.35,0,0,0,0,55.8,TRUE,0,0,34.4
2024-06-09 16:00:00,37.2,60.5,26.8,0,0,0,0,55.2,TRUE,0,0,35.4
2024-06-09 17:00:00,36.9,62.2,27.16,0,0,0,0,56.6,TRUE,0,0,35.5
2024-06-09 18:00:00,36.8,59.4,25.78,0,32.9,32.8,0,56.3,TRUE,65.7,0.066,38.6
2024-06-09 19:00:00,37,61.5,27.06,0,45.1,37.4,0,51.4,TRUE,82.5,0.082,37.4
2024-06-09 20:00:00,37.7,60.1,27.34,0,56.1,47.8,0,49.4,TRUE,103.9,0.104,34
2024-06-09 21:00:00,37.3,59.1,26.3,0,31.3,65,0,59.3,TRUE,96.3,0.096,36
2024-06-09 22:00:00,37,60.3,26.52,0,41,69.7,0,56.7,TRUE,110.7,0.111,38
2024-06-09 23:00:00,37.4,60.8,27.27,0,0,0,0,57.4,FALSE,0,0,36
2024-06-10 00:00:00,37.2,60.3,26.73,0,0,0,0,57.5,FALSE,0,0,35.7
2024-06-10 01:00:00,37.6,62.3,28.18,0,0,0,0,53.8,FALSE,0,0,36.4
2024-06-10 02:00:00,36.7,61.7,26.74,0,0,0,0,52.8,FALSE,0,0,36.8
2024-06-10 03:00:00,37.3,61.8,27.57,0,0,0,0,48.3,FALSE,0,0,34.1
2024-06-10 04:00:00,36.6,61.6,26.53,0,0,0,0,57.6,FALSE,0,0,34.8
2024-06-10 05:00:00,37.4,60,26.91,0,0,0,0,62.4,FALSE,0,0,35
2024-06-10 06:00:00,37.3,59.1,26.31,0,29.3,60.1,0,54.9,TRUE,89.4,0.089,36.5
2024-06-10 07:00:00,37.6,59.6,26.99,0,21.2,53.6,0,57.7,TRUE,74.8,0.075,37.6
2024-06-10 08:00:00,37.9,62.7,28.9,0,0,0,0,58.1,TRUE,0,0,31.7
2024-06-10 09:00:00,37.2,60.1,26.64,0,0,0,0,54.7,TRUE,0,0,34
2024-06-10 10:00:00,37.3,60.1,26.8,0,0,0,0,55.7,FALSE,0,0,33
2024-06-10 11:00:00,36.9,62.2,27.27,0,0,0,0,53.2,FALSE,0,0,34.8
2024-06-10 12:00:00,38,59.9,27.67,0,0,0,0,58.7,FALSE,0,0,38.2
2024-06-10 13:00:00,37.9,59,27.18,0,0,0,0,54.6,FALSE,0,0,38.2
2024-06-10 14:00:00,37.8,61.9,28.38,0,0,0,0,45.6,FALSE,0,0,37.1
2024-06-10 15:00:00,37,62.2,27.3,0,0,0,0,50.8,FALSE,0,0,37.5
2024-06-10 16:00:00,37.6,62.8,28.5,0,0,0,0,60.5,FALSE,0,0,35.2
2024-06-10 17:00:00,37.1,62.3,27.52,0,0,0,0,54.8,FALSE,0,0,36.5
2024-06-10 18:00:00,36.9,62.8,27.49,0,0,0,0,51,FALSE,0,0,35.1
2024-06-10 19:00:00,37.4,62.1,27.89,0,36.5,57.6,0,52.2,TRUE,94.1,0.094,36.5
2024-06-10 20:00:00,36.6,61.7,26.53,0,20,61.2,107.3,58.8,TRUE,188.5,0.189,35.5
2024-06-10 21:00:00,36.7,63,27.22,0,28.5,42.3,0,52,TRUE,70.8,0.071,37.3
2024-06-10 22:00:00,38,60.4,27.87,0,53.9,62.7,0,48.8,TRUE,116.6,0.117,35.7
2024-06-10 23:00:00,36.9,62.2,27.15,0,0,0,0,52.4,FALSE,0,0,37.9
2024-06-11 00:00:00,37.8,61.3,28.05,0,0,0,0,55.7,FALSE,0,0,36.8
2024-06-11 01:00:00,36.9,61.1,26.72,0,0,0,0,56.3,FALSE,0,0,36.9
2024-06-11 02:00:00,37.2,60.5,26.94,0,0,0,0,56.8,FALSE,0,0,34.5
2024-06-11 03:00:00,37.5,59.8,27.01,0,0,0,0,52.3,FALSE,0,0,36.7
2024-06-11 04:00:00,37.3,61,27.24,0,0,0,0,49.9,FALSE,0,0,37.1
2024-06-11 05:00:00,37.6,62.1,28.11,0,0,0,0,54.7,FALSE,0,0,36
2024-06-11 06:00:00,37.1,60.6,26.77,0,49.4,52.1,0,51,TRUE,101.5,0.102,37.6
2024-06-11 07:00:00,37.4,61.2,27.39,0,59.8,66.8,0,53.6,TRUE,126.6,0.127,37.1
2024-06-11 08:00:00,37.6,59.1,26.79,0,0,51,215,51.7,TRUE,266,0.266,34.8
2024-06-11 09:00:00,36.7,61.9,26.73,0,0,60.3,0,57.6,TRUE,60.3,0.06,34.9
2024-06-11 10:00:00,37,62.1,27.23,0,0,0,0,56.2,FALSE,0,0,35.8
2024-06-11 11:00:00,36.8,61.8,26.93,0,0,0,0,50.1,FALSE,0,0,34.6
2024-06-11 12:00:00,37,60.1,26.39,0,0,0,0,60.3,FALSE,0,0,36
2024-06-11 13:00:00,37.6,61.8,28.06,0,0,0,0,57.1,FALSE,0,0,36.3
2024-06-11 14:00:00,37.9,60.2,27.66,0,0,0,0,56.2,FALSE,0,0,35.7
2024-06-11 15:00:00,37,62,27.23,0,0,0,0,58.9,FALSE,0,0,35.3
2024-06-11 16:00:00,36.8,59.8,26.04,0,0,0,0,54.7,FALSE,0,0,38.1
2024-06-11 17:00:00,37,59.8,26.3,0,0,0,0,51.7,FALSE,0,0,35.8
2024-06-11 18:00:00,36.8,63,27.34,0,0,0,0,59,FALSE,0,0,35.9
2024-06-11 19:00:00,37,61.1,26.79,0,48.8,0,0,50.6,TRUE,48.8,0.049,34.7
2024-06-11 20:00:00,37.2,60.1,26.72,0,22.7,64.8,0,58.4,TRUE,87.5,0.088,38.3
2024-06-11 21:00:00,36.6,60.2,25.86,0,50.1,0,135.7,63.4,TRUE,185.8,0.186,35.4
2024-06-11 22:00:00,37.1,60.1,26.53,0,51,62,0,55.6,TRUE,113,0.113,34.6
2024-06-11 23:00:00,37,59.7,26.26,0,0,0,0,53.4,FALSE,0,0,36.1
2024-06-12 00:00:00,36.6,62.5,26.89,0,0,0,0,55.9,FALSE,0,0,39.3
2024-06-12 01:00:00,37.7,59.9,27.27,0,0,0,0,54.3,FALSE,0,0,35.2
2024-06-12 02:00:00,36.9,62.7,27.44,0,0,0,0,53.1,FALSE,0,0,34
2024-06-12 03:00:00,36.5,61.1,26.19,0,0,0,0,59.6,FALSE,0,0,35.1
2024-06-12 04:00:00,37,60.6,26.54,0,0,0,0,57.7,FALSE,0,0,35.2
2024-06-12 05:00:00,37.5,60.7,27.34,0,0,0,0,51.7,FALSE,0,0,36.1
2024-06-12 06:00:00,36.7,59.3,25.65,0,54.2,77.4,0,52.3,TRUE,131.6,0.132,36.9
2024-06-12 07:00:00,36.7,62.8,27.13,0,24.7,50.5,0,52.7,TRUE,75.2,0.075,35
2024-06-12 08:00:00,37.8,60.9,27.94,0,0,45.6,0,55.5,TRUE,455.3,0.455,33.4
2024-06-12 09:00:00,37.6,61.2,27.68,0,0,44.7,0,57.4,TRUE,44.7,0.045,37.2
2024-06-12 10:00:00,36.6,60.2,25.97,0,0,0,0,62.7,FALSE,0,0,34.8
2024-06-12 11:00:00,37.8,59.8,27.33,0,0,0,0,54.9,FALSE,0,0,36.7
2024-06-12 12:00:00,37.1,61.2,27.01,0,0,0,0,55.1,FALSE,0,0,33.1
2024-06-12 13:00:00,37.8,59.7,27.35,0,0,0,0,57.5,FALSE,0,0,36.4
2024-06-12 14:00:00,36.8,60.4,26.29,0,0,0,0,53.8,FALSE,0,0,36.2
2024-06-12 15:00:00,37.2,62.7,27.87,0,0,0,0,50.2,FALSE,0,0,33.8
2024-06-12 16:00:00,37.2,61.8,27.51,0,0,0,0,60.1,FALSE,0,0,36.1
2024-06-12 17:00:00,37.4,62.9,28.24,0,0,0,0,59.5,FALSE,0,0,36.5
2024-06-12 18:00:00,37.4,59.8,26.87,0,0,0,0,54.2,FALSE,0,0,36.1
2024-06-12 19:00:00,37,61.3,26.98,0,25.2,49.3,0,56.5,TRUE,74.5,0.075,35.8
2024-06-12 20:00:00,36.9,61.6,26.87,0,40.3,37.7,0,57.1,TRUE,78,0.078,35.7
2024-06-12 21:00:00,37.3,60.9,27.19,0,37.4,54.3,0,62.5,TRUE,91.7,0.092,35.7
2024-06-12 22:00:00,37.9,59.2,27.28,0,30.9,42.4,0,62.6,TRUE,73.3,0.073,36.6
2024-06-12 23:00:00,36.9,59.5,26.07,0,0,0,0,58.9,FALSE,0,0,36.2
2024-06-13 00:00:00,37.5,59.5,26.81,0,0,0,0,50.9,FALSE,0,0,37.1
2024-06-13 01:00:00,37.7,61.6,28.12,0,0,0,0,62.7,FALSE,0,0,36.2
2024-06-13 02:00:00,37.4,59.8,26.83,0,0,0,0,54.8,FALSE,0,0,35.1
2024-06-13 03:00:00,37.9,61.2,28.15,0,0,0,0,61.3,FALSE,0,0,33.5
2024-06-13 04:00:00,38,59.5,27.45,0,0,0,0,47.5,FALSE,0,0,34.9
2024-06-13 05:00:00,37.4,62.4,28.02,0,0,0,0,56.5,FALSE,0,0,33.8
2024-06-13 06:00:00,37.8,60.5,27.66,0,59.8,72,0,50.5,TRUE,131.8,0.132,35.3
2024-06-13 07:00:00,36.7,62.2,26.88,0,29.2,49.3,0,55,TRUE,78.5,0.078,34.8
2024-06-13 08:00:00,37.9,60.3,27.71,0,0,0,0,54.4,TRUE,0,0,36.5
2024-06-13 09:00:00,37.5,60.1,27.16,0,0,0,0,49.4,TRUE,0,0,35.2
2024-06-13 10:00:00,37.5,59.3,26.77,0,0,0,0,55.7,FALSE,0,0,34.2
2024-06-13 11:00:00,37,60.2,26.47,0,0,0,0,55.9,FALSE,0,0,35.4
2024-06-13 12:00:00,37.2,62.5,27.71,0,0,0,0,50.1,FALSE,0,0,36.2
2024-06-13 13:00:00,37.1,59.4,26.31,0,0,0,0,54.4,FALSE,0,0,35.6
2024-06-13 14:00:00,36.6,60.9,26.23,0,0,0,0,59.8,FALSE,0,0,35.2
2024-06-13 15:00:00,36.7,59.9,25.86,0,0,0,0,54.6,FALSE,0,0,33.7
2024-06-13 16:00:00,37.3,59.5,26.56,0,0,0,0,54.6,FALSE,0,0,38.3
2024-06-13 17:00:00,36.8,62.1,27.06,0,0,0,0,57.2,FALSE,0,0,37.6
2024-06-13 18:00:00,37.6,59.4,26.93,0,0,0,0,60,FALSE,0,0,37.1
2024-06-13 19:00:00,36.7,62.4,27.01,0,45.6,46.5,0,65.2,TRUE,92.1,0.092,38.2
2024-06-13 20:00:00,37.2,62.6,27.78,0,30,63.5,0,52.9,TRUE,93.5,0.093,35.1
2024-06-13 21:00:00,36.8,59.5,25.88,0,32.2,55.7,0,54.1,TRUE,87.9,0.088,38.6
2024-06-13 22:00:00,37.9,62,28.46,0,52.5,75.4,143.6,56.6,TRUE,271.5,0.272,36.6
2024-06-13 23:00:00,36.8,62.9,27.31,0,0,0,0,55.8,FALSE,0,0,35.7
2024-06-14 00:00:00,37.5,60.6,27.3,0,0,0,0,57,FALSE,0,0,37.8
2024-06-14 01:00:00,37.6,61.6,27.87,0,0,0,0,54.7,FALSE,0,0,36
2024-06-14 02:00:00,37.6,59.9,27.12,0,0,0,0,57.9,FALSE,0,0,34.4
2024-06-14 03:00:00,37.4,62.9,28.22,0,0,0,0,50.4,FALSE,0,0,35.9
2024-06-14 04:00:00,36.7,62.7,27.14,0,0,0,0,53.8,FALSE,0,0,34.5
2024-06-14 05:00:00,38,59.7,27.55,0,0,0,0,54.2,FALSE,0,0,38.7
2024-06-14 06:00:00,37.8,62.6,28.61,0,34.3,71.5,152.6,57,TRUE,258.4,0.258,36.9
2024-06-14 07:00:00,37.7,59.8,27.17,0,31.2,65.4,0,59.4,TRUE,96.6,0.097,37.1
2024-06-14 08:00:00,37.8,62.3,28.43,0,0,68.7,187.6,51.5,TRUE,256.3,0.256,38.5
2024-06-14 09:00:00,38,61.2,28.28,0,0,54.2,0,51.2,TRUE,54.2,0.054,36.5
2024-06-14 10:00:00,37.4,62.6,27.99,0,0,0,0,61,FALSE,0,0,34.9
2024-06-14 11:00:00,37.8,62.2,28.41,0,0,0,0,53.4,FALSE,0,0,36.8
2024-06-14 12:00:00,37.9,63,29.04,0,0,0,0,56.4,FALSE,0,0,34.5
2024-06-14 13:00:00,37.5,62,27.92,0,0,0,0,57.6,FALSE,0,0,34.7
2024-06-14 14:00:00,37,61.7,27.18,0,0,0,0,53.6,FALSE,0,0,35.1
2024-06-14 15:00:00,36.8,61.1,26.55,0,0,0,0,49.3,FALSE,0,0,36.4
2024-06-14 16:00:00,37.5,62.9,28.32,0,0,0,0,45.4,FALSE,0,0,34.1
2024-06-14 17:00:00,37.8,59.5,27.21,0,0,0,0,62.6,FALSE,0,0,36
2024-06-14 18:00:00,37.9,59.7,27.47,0,0,0,0,62.5,FALSE,0,0,37.4
2024-06-14 19:00:00,36.9,62.9,27.58,0,29.2,40.9,0,56.1,TRUE,70.1,0.07,33.7
2024-06-14 20:00:00,36.6,61.8,26.59,0,44,0,0,55.4,TRUE,44,0.044,36.8
2024-06-14 21:00:00,37,61.1,26.83,0,38.1,57.8,0,48.9,TRUE,95.9,0.096,35.6
2024-06-14 22:00:00,37,60.7,26.62,0,32.2,0,192.6,53.9,TRUE,224.8,0.225,34.1
2024-06-14 23:00:00,37.2,62,27.48,0,0,0,0,51.1,FALSE,0,0,34.9
2024-06-15 00:00:00,36.6,59.8,25.71,0,0,0,0,55.3,FALSE,0,0,36.9
2024-06-15 01:00:00,36.9,60.1,26.3,0,0,0,0,52.5,FALSE,0,0,32.9
2024-06-15 02:00:00,37.7,60.4,27.55,0,0,0,0,51.6,FALSE,0,0,37.9
2024-06-15 03:00:00,37.8,61.2,28.06,0,0,0,0,57.5,FALSE,0,0,34.2
2024-06-15 04:00:00,37.4,62.1,27.89,0,0,0,0,51,FALSE,0,0,36.4
2024-06-15 05:00:00,37.1,60,26.49,0,0,0,0,54.6,FALSE,0,0,37.6
2024-06-15 06:00:00,37.9,61.2,28.16,0,31.5,68,0,52.4,TRUE,99.5,0.099,33.3
2024-06-15 07:00:00,37.3,60.2,26.83,0,20.8,0,233.1,47,TRUE,253.9,0.254,35.1
2024-06-15 08:00:00,36.5,61.9,26.54,0,0,0,0,51.1,TRUE,0,0,36.3
2024-06-15 09:00:00,36.9,62.8,27.5,0,0,0,0,61.8,TRUE,0,0,36.9
2024-06-15 10:00:00,36.9,62,27.04,0,0,0,0,58.6,TRUE,0,0,35.9
2024-06-15 11:00:00,37.3,61.3,27.32,0,0,0,212.2,56.5,TRUE,619.6,0.62,35.2
2024-06-15 12:00:00,37.2,60.9,27.02,0,0,0,0,54.5,TRUE,0,0,36.9
2024-06-15 13:00:00,37.3,62.6,27.86,0,0,0,0,54.8,TRUE,0,0,35.5
2024-06-15 14:00:00,37.7,59.4,27.1,0,0,0,0,54,TRUE,0,0,37.1
2024-06-15 15:00:00,36.5,60.6,25.98,0,0,0,0,58.1,TRUE,0,0,34.7
2024-06-15 16:00:00,36.5,59.6,25.54,0,0,0,0,52.9,TRUE,0,0,35.5
2024-06-15 17:00:00,37.5,59.8,26.91,0,0,0,0,55.4,TRUE,0,0,37.6
2024-06-15 18:00:00,37.2,61.5,27.33,0,35.1,40.7,0,52.1,TRUE,75.8,0.076,37.9
2024-06-15 19:00:00,37.4,61.5,27.62,0,36.8,30.6,0,54.9,TRUE,67.4,0.067,36.4
2024-06-15 20:00:00,37.5,61.5,27.68,0,32.7,37.6,0,51.2,TRUE,70.3,0.07,35.9
2024-06-15 21:00:00,37.5,59.1,26.62,0,24.2,47.1,0,53,TRUE,71.3,0.071,32.7
2024-06-15 22:00:00,37,59.3,26.1,0,39.9,59.8,0,58.1,TRUE,99.7,0.1,36
2024-06-15 23:00:00,36.8,61.3,26.63,0,0,0,0,50.1,FALSE,0,0,36.4
2024-06-16 00:00:00,37,59.4,26.06,0,0,0,0,55.4,FALSE,0,0,37.3
2024-06-16 01:00:00,37.3,59.7,26.65,0,0,0,0,46.5,FALSE,0,0,35.4
2024-06-16 02:00:00,37.5,62.1,27.99,0,0,0,0,53.8,FALSE,0,0,38.3
2024-06-16 03:00:00,37.8,61.9,28.4,0,0,0,0,64.3,FALSE,0,0,36.1
2024-06-16 04:00:00,37.8,60.3,27.64,0,0,0,0,59.7,FALSE,0,0,37.1
2024-06-16 05:00:00,36.7,62,26.78,0,0,0,0,62.3,FALSE,0,0,34.6
2024-06-16 06:00:00,36.9,62.8,27.4,0,50.2,54.5,0,53.6,TRUE,104.7,0.105,34.5
2024-06-16 07:00:00,36.8,61.5,26.81,0,48.9,30.7,0,52.3,TRUE,79.6,0.08,37.2
