Timestamp,Outdoor Temperature (°C),Outdoor Humidity (%),Bathroom2 Temperature (°C),Bathroom2 Humidity (%),Bathroom2 Absolute Humidity (g/m³),Geyser_Power (W),Lights_Power (W),Exhaust_Fan_Power (W),Small_Appliances_Power (W),Washing_Machine_Power (W),Occupancy,Bathroom_Total_Power (W),Bathroom_Energy (kWh)
2024-07-25 12:00:00,34.2,79,34.9,84.6,33.29,0,0,0,0,0,FALSE,0,0
2024-07-25 13:00:00,35,76.5,36.8,74.2,32.32,0,0,0,0,0,FALSE,0,0
2024-07-25 14:00:00,31.7,73.5,33,70.6,25.2,0,0,0,0,0,FALSE,0,0
2024-07-25 15:00:00,31.7,79.4,32.5,86,29.91,0,0,0,0,0,FALSE,0,0
2024-07-25 16:00:00,34.1,82.1,35.8,90.9,37.61,0,0,0,0,0,FALSE,0,0
2024-07-25 17:00:00,32.5,88.1,33.9,94.5,35.29,0,0,0,0,0,FALSE,0,0
2024-07-25 18:00:00,32.3,74.1,33.6,80.9,29.76,0,30.3,56.4,0,0,FALSE,86.7,0.087
2024-07-25 19:00:00,35.4,76.2,34,73.2,27.47,0,0,61.1,0,0,TRUE,61.1,0.061
2024-07-25 20:00:00,31,71.2,33,78.9,28.1,0,59.8,38.1,0,0,TRUE,97.9,0.098
2024-07-25 21:00:00,33.1,82.7,34.6,88.7,34.47,0,29.8,45.9,0,0,TRUE,75.7,0.076
2024-07-25 22:00:00,30.6,81.7,32.5,87.3,30.38,0,36.3,61.1,0,0,TRUE,97.4,0.097
2024-07-25 23:00:00,31.4,73.2,32.9,79.1,28.01,0,0,0,0,0,FALSE,0,0
2024-07-26 00:00:00,31.8,72.2,33.1,80.2,28.76,0,0,0,0,0,FALSE,0,0
2024-07-26 01:00:00,34.6,71.4,36,66.9,27.93,0,0,0,0,0,FALSE,0,0
2024-07-26 02:00:00,34.8,81.2,35.9,88.4,36.8,0,0,0,0,0,FALSE,0,0
2024-07-26 03:00:00,31.8,73.6,33.7,82.3,30.37,0,0,0,0,0,FALSE,0,0
2024-07-26 04:00:00,34,69.1,35.4,75.7,30.63,0,56.1,58.8,0,0,FALSE,114.9,0.115
2024-07-26 05:00:00,34,88.1,34.9,93.3,36.66,0,33.1,42.1,0,0,FALSE,75.2,0.075
2024-07-26 06:00:00,33.8,79.2,35,84.5,33.5,0,36.6,51.2,0,0,TRUE,87.8,0.088
2024-07-26 07:00:00,32.6,74.5,33.3,70.8,25.62,0,25,36.8,0,0,TRUE,61.8,0.062
2024-07-26 08:00:00,32.8,78.9,34.1,74.5,28.19,0,0,60.6,0,0,TRUE,60.6,0.061
2024-07-26 09:00:00,34.2,75.6,35.3,82.1,33.06,0,0,0,0,0,TRUE,0,0
2024-07-26 10:00:00,33.5,73.5,34.1,70.8,26.81,0,0,0,0,0,FALSE,0,0
2024-07-26 11:00:00,33.6,79,34.5,87.9,33.83,0,0,0,0,0,FALSE,0,0
2024-07-26 12:00:00,29.4,75.3,30.9,84.7,27.01,0,0,0,0,0,FALSE,0,0
2024-07-26 13:00:00,31.5,77.2,32.2,86.4,29.53,0,0,0,0,0,FALSE,0,0
2024-07-26 14:00:00,34.4,71.1,35.9,68.9,28.61,0,0,0,0,0,FALSE,0,0
2024-07-26 15:00:00,33.6,77.1,35.2,84.9,34,0,0,0,0,0,FALSE,0,0
2024-07-26 16:00:00,32.7,80.3,34.6,86.6,33.65,0,0,0,0,0,FALSE,0,0
2024-07-26 17:00:00,31.9,75.6,33.1,83.7,30.06,0,0,0,0,0,FALSE,0,0
2024-07-26 18:00:00,33.9,81.2,35.2,89.8,35.97,0,27.2,33.7,0,0,FALSE,60.9,0.061
2024-07-26 19:00:00,34.1,81,34.7,78.9,30.74,0,28.2,46.2,0,0,TRUE,74.4,0.074
2024-07-26 20:00:00,30.5,71.4,31.1,81,26.07,0,59.7,36.1,117.7,0,TRUE,213.5,0.213
2024-07-26 21:00:00,34.1,72.4,35.9,77.5,32.19,0,0,0,0,0,TRUE,0,0
2024-07-26 22:00:00,33.6,78.9,34.4,87.9,33.78,0,38.8,62.3,203.6,0,TRUE,304.7,0.305
2024-07-26 23:00:00,32.5,86.6,33.2,93.5,33.76,0,0,0,0,0,FALSE,0,0
2024-07-27 00:00:00,35.5,78.3,35,84.6,33.45,0,0,0,0,0,FALSE,0,0
2024-07-27 01:00:00,32.3,72.2,33.3,70.1,25.35,0,0,0,0,0,FALSE,0,0
2024-07-27 02:00:00,32.2,77.7,33.5,86.6,31.63,0,0,0,0,0,FALSE,0,0
2024-07-27 03:00:00,34.1,82.9,36.1,90.3,37.8,0,0,0,0,0,FALSE,0,0
2024-07-27 04:00:00,35.6,71.1,33.6,78.2,28.77,0,59.6,42.1,0,0,FALSE,101.7,0.102
2024-07-27 05:00:00,30.4,79.2,31.1,74.8,24.07,0,31.4,54.7,0,0,FALSE,86.1,0.086
2024-07-27 06:00:00,32.4,75.6,33,85.6,30.46,0,21.6,71,0,0,TRUE,92.6,0.093
2024-07-27 07:00:00,34.9,77.4,35.7,82.9,34.09,0,49.3,47.6,0,0,TRUE,96.9,0.097
2024-07-27 08:00:00,31.2,78.5,32.9,76.1,26.95,0,0,0,0,0,TRUE,0,0
2024-07-27 09:00:00,34.3,82.1,35.6,87.9,35.97,0,0,64,0,0,TRUE,64,0.064
2024-07-27 10:00:00,33.1,83.6,33.9,79.1,29.62,0,0,0,0,0,TRUE,0,0
2024-07-27 11:00:00,32.6,74.6,34.1,81.6,30.8,0,0,0,0,0,TRUE,0,0
2024-07-27 12:00:00,33.1,81.8,34,78.8,29.59,0,0,0,0,0,TRUE,0,0
2024-07-27 13:00:00,33.7,71.4,35.1,77.8,30.92,0,0,0,0,0,TRUE,0,0
2024-07-27 14:00:00,32.7,71.9,33.7,67.6,25.06,0,0,0,0,0,TRUE,0,0
2024-07-27 15:00:00,32.8,69.7,33.6,76,27.91,0,0,0,0,0,TRUE,0,0
2024-07-27 16:00:00,33.5,78.6,34.6,85.8,33.2,0,0,0,0,0,TRUE,0,0
2024-07-27 17:00:00,32.3,67.8,34.2,63.1,23.93,0,0,0,0,0,TRUE,0,0
2024-07-27 18:00:00,30.6,76.7,31.9,74.4,24.98,0,58.8,47.5,0,0,TRUE,106.3,0.106
2024-07-27 19:00:00,32.5,81.3,33.4,76.7,27.99,0,0,40.3,0,0,TRUE,40.3,0.04
2024-07-27 20:00:00,31.1,74.4,31.7,80.3,26.73,0,0,65.1,0,0,TRUE,65.1,0.065
2024-07-27 21:00:00,32.7,69.5,33.7,67.3,24.89,0,0,0,0,0,TRUE,0,0
2024-07-27 22:00:00,34.9,78.4,36.5,85.1,36.4,0,39.2,55.7,0,0,TRUE,94.9,0.095
2024-07-27 23:00:00,30.7,76,31.4,71.5,23.34,0,0,0,0,0,FALSE,0,0
2024-07-28 00:00:00,34.9,72.6,36.2,81.5,34.42,0,0,0,0,0,FALSE,0,0
2024-07-28 01:00:00,34.1,72.2,35.3,77.6,31.2,0,0,0,0,0,FALSE,0,0
2024-07-28 02:00:00,33,78.3,33.9,85,31.83,0,0,0,0,0,FALSE,0,0
2024-07-28 03:00:00,30.9,77.8,32.5,73.1,25.36,0,0,0,0,0,FALSE,0,0
2024-07-28 04:00:00,32.9,80.8,34.5,78.2,30.23,0,52.7,62.3,0,0,FALSE,115,0.115
2024-07-28 05:00:00,33,71.4,33.8,80.1,29.87,0,50.6,44.5,0,0,FALSE,95.1,0.095
2024-07-28 06:00:00,33.9,71.8,35.1,78.7,31.37,0,32,49.9,0,0,TRUE,81.9,0.082
2024-07-28 07:00:00,32.2,77.1,33.6,72.5,26.71,0,32.6,69.1,0,0,TRUE,101.7,0.102
2024-07-28 08:00:00,32.8,81.8,33.9,91.2,34.04,0,0,0,0,0,TRUE,0,0
2024-07-28 09:00:00,32.8,77.1,34.1,73.3,27.64,0,0,44,0,0,TRUE,44,0.044
2024-07-28 10:00:00,32.3,73,33.9,68.6,25.64,0,0,0,0,0,TRUE,0,0
2024-07-28 11:00:00,34.5,76,35.7,71.1,29.21,0,0,0,0,0,TRUE,0,0
2024-07-28 12:00:00,35.2,81.7,33.9,88.1,32.89,0,0,0,0,0,TRUE,0,0
2024-07-28 13:00:00,33.5,76.9,34.6,84.1,32.7,0,0,0,152.6,0,TRUE,152.6,0.153
2024-07-28 14:00:00,35.7,78.7,34.8,76.5,29.92,0,0,0,0,0,TRUE,0,0
2024-07-28 15:00:00,33.6,84.4,34.4,80.7,30.98,0,0,0,0,0,TRUE,0,0
2024-07-28 16:00:00,34.4,69.4,35.5,64.4,26.12,0,0,0,0,0,TRUE,0,0
2024-07-28 17:00:00,31,78.1,32.1,74.9,25.47,0,0,0,187.9,0,TRUE,187.9,0.188
2024-07-28 18:00:00,33.6,77.5,34.4,74.5,28.61,0,30.9,48.8,0,0,TRUE,79.7,0.08
2024-07-28 19:00:00,33.3,82.4,34.8,87.9,34.46,0,40.6,47.8,0,0,TRUE,88.4,0.088
2024-07-28 20:00:00,31.3,81.1,32.3,76.3,26.27,0,25.9,39.4,0,0,TRUE,65.3,0.065
2024-07-28 21:00:00,31.3,79.1,32.6,86.4,30.16,0,37.8,64.4,0,0,TRUE,102.2,0.102
2024-07-28 22:00:00,35.6,75.9,34.9,72.2,28.53,0,0,61.4,0,0,TRUE,61.4,0.061
2024-07-28 23:00:00,33.4,74.9,34.8,82.9,32.53,0,0,0,0,0,FALSE,0,0
2024-07-29 00:00:00,35.9,81.3,34.3,89.4,34.09,0,0,0,0,0,FALSE,0,0
2024-07-29 01:00:00,34.8,76.6,35.9,86.3,35.89,0,0,0,0,0,FALSE,0,0
2024-07-29 02:00:00,32,71.3,33,79.9,28.47,0,0,0,0,0,FALSE,0,0
2024-07-29 03:00:00,34,79.7,35.8,74.9,30.92,0,0,0,0,0,FALSE,0,0
2024-07-29 04:00:00,32.6,77.9,34.2,84,31.99,0,37.2,51.7,0,0,FALSE,88.9,0.089
2024-07-29 05:00:00,33.8,80.9,35,87.8,34.74,0,0,0,0,0,FALSE,0,0
2024-07-29 06:00:00,33.1,75.6,34.3,71.3,27.23,0,34.9,65.5,0,0,TRUE,100.4,0.1
2024-07-29 07:00:00,33.6,80,35,86.4,34.24,0,30.3,53.2,0,0,TRUE,83.5,0.083
2024-07-29 08:00:00,33.8,75,35.8,81.9,33.77,0,0,0,0,0,TRUE,0,0
2024-07-29 09:00:00,31.2,74.5,32.3,71.5,24.6,0,0,43.9,0,0,TRUE,43.9,0.044
2024-07-29 10:00:00,30.8,73.3,32.4,81.7,28.28,0,0,0,0,0,FALSE,0,0
2024-07-29 11:00:00,32.7,78.1,33.8,86,32.01,0,0,0,0,0,FALSE,0,0
2024-07-29 12:00:00,33.1,84.1,34.7,80.1,31.31,0,0,0,0,0,FALSE,0,0
2024-07-29 13:00:00,32.1,75.5,33.5,84.9,30.98,0,0,0,0,0,FALSE,0,0
2024-07-29 14:00:00,34.9,80.3,36.6,76.4,32.85,0,0,0,0,0,FALSE,0,0
2024-07-29 15:00:00,32.1,75.5,33.8,84.1,31.27,0,0,0,0,0,FALSE,0,0
2024-07-29 16:00:00,31.6,77.1,33.6,86.8,31.91,0,0,0,0,0,FALSE,0,0
2024-07-29 17:00:00,32,79.5,33,86.3,30.78,0,0,0,0,0,FALSE,0,0
2024-07-29 18:00:00,34.3,81.6,36.2,78.8,33.13,0,0,0,0,0,FALSE,0,0
2024-07-29 19:00:00,33.7,71.4,35,80,31.78,0,0,36.5,0,0,TRUE,36.5,0.037
2024-07-29 20:00:00,34.7,71.3,35.7,68.3,27.97,0,26.1,35.6,195.6,0,TRUE,257.3,0.257
2024-07-29 21:00:00,30.7,74,32.2,81.2,27.67,0,28.9,32.9,0,0,TRUE,61.8,0.062
2024-07-29 22:00:00,33.9,76.4,34.5,73.2,28.31,0,40.2,52.7,153.1,0,TRUE,246,0.246
2024-07-29 23:00:00,34.8,80,36.1,86.3,36.21,0,0,0,0,0,FALSE,0,0
2024-07-30 00:00:00,33.9,75.3,35.4,81.8,33,0,0,0,0,0,FALSE,0,0
2024-07-30 01:00:00,29.9,76.4,30.6,81.8,25.71,0,0,0,0,0,FALSE,0,0
2024-07-30 02:00:00,34.8,78.4,36,74.4,31.02,0,0,0,0,0,FALSE,0,0
2024-07-30 03:00:00,32.9,80.8,34.5,87.7,33.89,0,0,0,0,0,FALSE,0,0
2024-07-30 04:00:00,30.8,77.6,32.3,85.2,29.21,0,0,0,0,0,FALSE,0,0
2024-07-30 05:00:00,32.2,82.5,34,91.3,34.32,0,36.6,31.2,0,0,FALSE,67.8,0.068
2024-07-30 06:00:00,31.9,71.6,33.1,68.2,24.4,0,32,59.7,0,0,TRUE,91.7,0.092
2024-07-30 07:00:00,35.6,74,35,71.7,28.45,0,38.6,70.1,0,0,TRUE,108.7,0.109
2024-07-30 08:00:00,33.8,77.5,34.3,72.8,27.87,0,0,0,0,0,TRUE,0,0
2024-07-30 09:00:00,33.9,74.9,34.6,71.1,27.6,0,0,0,0,0,TRUE,0,0
2024-07-30 10:00:00,31.7,78.5,33.5,84.9,31.09,0,0,0,0,0,FALSE,0,0
2024-07-30 11:00:00,33.9,74.1,34.9,69.2,27.25,0,0,0,0,0,FALSE,0,0
2024-07-30 12:00:00,32,75.9,34,82.9,31.21,0,0,0,0,0,FALSE,0,0
2024-07-30 13:00:00,36.2,84.2,35.1,80.3,31.94,0,0,0,0,0,FALSE,0,0
2024-07-30 14:00:00,33.2,80.1,34.3,88.6,33.87,0,0,0,0,0,FALSE,0,0
2024-07-30 15:00:00,32.4,82.8,33.6,88.7,32.68,0,0,0,0,0,FALSE,0,0
2024-07-30 16:00:00,35.4,75.1,33.8,71.8,26.71,0,0,0,0,0,FALSE,0,0
2024-07-30 17:00:00,31.8,86.8,33.5,95.6,34.95,0,0,0,0,0,FALSE,0,0
2024-07-30 18:00:00,35,78.6,33.7,76.1,28.15,0,30.1,58.2,0,0,FALSE,88.3,0.088
2024-07-30 19:00:00,32,76,33.2,85.2,30.75,0,24.8,39.3,0,0,TRUE,64.1,0.064
2024-07-30 20:00:00,29.7,81.5,30.3,86.8,26.75,0,37,41.1,123.3,0,TRUE,201.4,0.201
2024-07-30 21:00:00,30.4,73.5,31.7,81.4,27.16,0,0,0,0,0,TRUE,0,0
2024-07-30 22:00:00,34.2,86.6,35.1,92.3,36.76,0,0,0,211.9,0,TRUE,211.9,0.212
2024-07-30 23:00:00,30.2,71,31.9,78.3,26.32,0,0,0,0,0,FALSE,0,0
2024-07-31 00:00:00,35.6,76.1,35,85,33.72,0,0,0,0,0,FALSE,0,0
2024-07-31 01:00:00,32.9,79.7,33.7,84.8,31.33,0,0,0,0,0,FALSE,0,0
2024-07-31 02:00:00,35.8,80.6,35.1,86.1,34.36,0,0,0,0,0,FALSE,0,0
2024-07-31 03:00:00,31.6,77,33.5,83.1,30.34,0,0,0,0,0,FALSE,0,0
2024-07-31 04:00:00,34.2,81.7,35.2,88.6,35.51,0,57.9,53,0,0,FALSE,110.9,0.111
2024-07-31 05:00:00,37.2,78,36,84,34.99,0,25.2,69,0,0,FALSE,94.2,0.094
2024-07-31 06:00:00,34.3,83.9,35,80.1,31.73,0,37.3,57.6,0,0,TRUE,94.9,0.095
2024-07-31 07:00:00,33.5,73.4,34.3,68.9,26.37,0,46,78.5,0,0,TRUE,124.5,0.124
2024-07-31 08:00:00,29,71.5,30.9,79.6,25.36,0,0,0,0,0,TRUE,0,0
2024-07-31 09:00:00,36.1,82.9,34.3,89.8,34.2,0,0,0,0,459.5,TRUE,459.5,0.46
2024-07-31 10:00:00,34,82.7,34.8,90,35.3,0,0,0,0,422.2,FALSE,422.2,0.422
2024-07-31 11:00:00,33.4,77.6,34.3,84.4,32.27,0,0,0,0,645.2,FALSE,645.2,0.645
2024-07-31 12:00:00,33.1,72.7,35.1,67.9,27.01,0,0,0,0,484.9,FALSE,484.9,0.485
2024-07-31 13:00:00,34.5,75.1,35.4,71.9,29.13,0,0,0,0,0,FALSE,0,0
2024-07-31 14:00:00,34.2,74.2,35.5,83.3,33.81,0,0,0,0,0,FALSE,0,0
2024-07-31 15:00:00,33.3,72.9,35,80.5,31.95,0,0,0,0,0,FALSE,0,0
2024-07-31 16:00:00,34.1,76.4,35.2,83.6,33.4,0,0,0,0,0,FALSE,0,0
2024-07-31 17:00:00,33.9,67.5,34.7,65.5,25.49,0,0,0,0,0,FALSE,0,0
2024-07-31 18:00:00,33.1,80.6,34.3,87.1,33.34,0,0,0,0,0,FALSE,0,0
2024-07-31 19:00:00,33.1,78.4,34.5,86.3,33.28,0,51.9,31.9,0,0,TRUE,83.8,0.084
2024-07-31 20:00:00,32.3,74.5,33.6,81.2,29.95,0,22.2,72,0,0,TRUE,94.2,0.094
2024-07-31 21:00:00,34.6,75.7,35.4,80.8,32.61,0,0,0,0,0,TRUE,0,0
2024-07-31 22:00:00,32.7,69.4,34.2,78,29.65,0,0,0,121.7,0,TRUE,121.7,0.122
2024-07-31 23:00:00,32.8,78,34.4,86.8,33.37,0,0,0,0,0,FALSE,0,0
2024-08-01 00:00:00,34.4,75.6,36.1,83.4,34.94,0,0,0,0,0,FALSE,0,0
2024-08-01 01:00:00,31.7,81.4,32.8,79,27.92,0,0,0,0,0,FALSE,0,0
2024-08-01 02:00:00,34.4,77,36,86.2,36.02,0,0,0,0,0,FALSE,0,0
2024-08-01 03:00:00,32,74.9,33.9,82.9,31,0,0,0,0,0,FALSE,0,0
2024-08-01 04:00:00,32.3,71.9,34.1,77.5,29.35,0,48,57.7,0,0,FALSE,105.7,0.106
2024-08-01 05:00:00,31.3,78.7,32,86.3,29.23,0,32.6,51.2,0,0,FALSE,83.8,0.084
2024-08-01 06:00:00,31.2,75.4,32,84.3,28.5,0,47.6,59.9,0,0,TRUE,107.5,0.107
2024-08-01 07:00:00,34.3,77.5,35,85,33.62,0,47.6,46.9,225.4,0,TRUE,319.9,0.32
2024-08-01 08:00:00,31.5,71,33.2,78.8,28.47,0,0,0,137,0,TRUE,137,0.137
2024-08-01 09:00:00,32.4,66.3,33.5,74.7,27.29,0,0,0,0,0,TRUE,0,0
2024-08-01 10:00:00,33.5,78.7,34.7,84.9,33.19,0,0,0,0,0,FALSE,0,0
2024-08-01 11:00:00,32.3,73,32.8,68.8,24.28,0,0,0,0,0,FALSE,0,0
2024-08-01 12:00:00,32,74.7,32.8,72.1,25.4,0,0,0,0,0,FALSE,0,0
2024-08-01 13:00:00,34,79.6,34.8,87.8,34.45,0,0,0,0,0,FALSE,0,0
2024-08-01 14:00:00,30.1,71,31.2,66.4,21.48,0,0,0,0,0,FALSE,0,0
2024-08-01 15:00:00,32.8,72.2,34.3,69.8,26.63,0,0,0,0,0,FALSE,0,0
2024-08-01 16:00:00,31.2,63.2,32.6,69.7,24.29,0,0,0,0,0,FALSE,0,0
2024-08-01 17:00:00,33.4,77.8,35.1,74.7,29.8,0,0,0,0,0,FALSE,0,0
2024-08-01 18:00:00,32.2,68.6,33.4,64.3,23.48,0,36.5,71.9,0,0,FALSE,108.4,0.108
2024-08-01 19:00:00,33.2,72.5,34.7,69,26.96,0,0,0,0,0,TRUE,0,0
2024-08-01 20:00:00,34,77.7,35.9,84.5,35.05,0,41.3,72.6,109.7,0,TRUE,223.6,0.224
2024-08-01 21:00:00,31.9,73.4,32.8,81.2,28.61,0,0,32.3,0,0,TRUE,32.3,0.032
2024-08-01 22:00:00,31.5,73.9,32.6,71.2,24.81,0,51.4,41.2,0,0,TRUE,92.6,0.093
2024-08-01 23:00:00,34.6,72.3,35.4,79.9,32.24,0,0,0,0,0,FALSE,0,0
2024-08-02 00:00:00,30.8,76,31.9,71.4,24.04,0,0,0,0,0,FALSE,0,0
2024-08-02 01:00:00,30.9,80.2,32,78,26.33,0,0,0,0,0,FALSE,0,0
2024-08-02 02:00:00,32.9,71.8,33.6,80.7,29.63,0,0,0,0,0,FALSE,0,0
2024-08-02 03:00:00,30,72.2,31.6,78.4,25.97,0,0,0,0,0,FALSE,0,0
2024-08-02 04:00:00,32.1,75.4,33.1,72.8,26.05,0,25.8,64.9,0,0,FALSE,90.7,0.091
2024-08-02 05:00:00,30.4,81.5,32,78.2,26.42,0,23,79,0,0,FALSE,102,0.102
2024-08-02 06:00:00,32.6,81.5,33.6,88.8,32.72,0,0,0,0,0,TRUE,0,0
2024-08-02 07:00:00,32.2,73.8,33,81.7,29.07,0,54.2,69,0,0,TRUE,123.2,0.123
2024-08-02 08:00:00,31.8,74.6,32.6,71.3,24.83,0,0,49.7,0,0,TRUE,49.7,0.05
2024-08-02 09:00:00,32.2,73.7,33.9,69.1,25.77,0,0,0,0,0,TRUE,0,0
2024-08-02 10:00:00,31.3,81.3,32.2,89.5,30.55,0,0,0,0,0,FALSE,0,0
2024-08-02 11:00:00,32.2,77,33.3,82.7,29.94,0,0,0,0,0,FALSE,0,0
2024-08-02 12:00:00,29.5,68.9,30.3,74.5,22.98,0,0,0,0,0,FALSE,0,0
2024-08-02 13:00:00,33.8,69.9,34.9,67.1,26.5,0,0,0,0,0,FALSE,0,0
2024-08-02 14:00:00,32.1,77.4,33.6,73.1,26.87,0,0,0,0,0,FALSE,0,0
2024-08-02 15:00:00,33.7,75.7,34.7,81.5,31.76,0,0,0,0,0,FALSE,0,0
2024-08-02 16:00:00,31.5,65,33.4,73.5,26.83,0,0,0,0,0,FALSE,0,0
2024-08-02 17:00:00,31.5,74.3,32.6,69.9,24.44,0,0,0,0,0,FALSE,0,0
2024-08-02 18:00:00,31.6,72.6,33.4,78.2,28.53,0,0,0,0,0,FALSE,0,0
2024-08-02 19:00:00,33.5,80.6,34.5,78.6,30.27,0,22.6,36.6,0,0,TRUE,59.2,0.059
2024-08-02 20:00:00,32.6,74.9,33.2,70.1,25.21,0,43.9,56.3,102.9,0,TRUE,203.1,0.203
2024-08-02 21:00:00,31.6,78.1,32.7,74.4,26.08,0,39,38.1,0,0,TRUE,77.1,0.077
2024-08-02 22:00:00,33.1,71.4,34.4,67.4,25.89,0,0,0,0,0,TRUE,0,0
2024-08-02 23:00:00,33.4,72.1,34.3,69.1,26.41,0,0,0,0,0,FALSE,0,0
2024-08-03 00:00:00,31.2,82.9,32.4,92.1,31.71,0,0,0,0,0,FALSE,0,0
2024-08-03 01:00:00,33.7,73.3,34.8,70.7,27.71,0,0,0,0,0,FALSE,0,0
2024-08-03 02:00:00,32,73.8,33.8,71.3,26.56,0,0,0,0,0,FALSE,0,0
2024-08-03 03:00:00,31.7,78.8,32.8,86.3,30.47,0,0,0,0,0,FALSE,0,0
2024-08-03 04:00:00,33.2,80.7,34,86.4,32.43,0,47.8,39,0,0,FALSE,86.8,0.087
2024-08-03 05:00:00,31.2,66.5,32.4,75.4,26.02,0,55,48.4,0,0,FALSE,103.4,0.103
2024-08-03 06:00:00,31.7,73.5,33.4,82.5,30.05,0,46,31.6,116.3,0,TRUE,193.9,0.194
2024-08-03 07:00:00,33.8,75.4,35.3,71.5,28.69,0,60,52.4,0,0,TRUE,112.4,0.112
2024-08-03 08:00:00,28.9,76.2,30.6,85.5,26.77,0,0,31.3,0,664.6,TRUE,695.9,0.696
2024-08-03 09:00:00,30.2,68.5,31.1,66.4,21.35,0,0,39,0,0,TRUE,39,0.039
2024-08-03 10:00:00,30.6,76.8,32.5,82.7,28.71,0,0,0,0,0,TRUE,0,0
2024-08-03 11:00:00,34.6,73.8,36.5,69.5,29.68,0,0,0,0,0,TRUE,0,0
2024-08-03 12:00:00,34.6,81,36.1,76.1,31.96,0,0,0,0,0,TRUE,0,0
2024-08-03 13:00:00,32.2,74.7,33.3,71.2,25.76,0,0,0,0,0,TRUE,0,0
2024-08-03 14:00:00,31.2,81.7,32,89.5,30.33,0,0,0,0,0,TRUE,0,0
2024-08-03 15:00:00,31,77.4,32.3,86.1,29.52,0,0,0,0,0,TRUE,0,0
2024-08-03 16:00:00,31,79.1,32.7,74.7,26.2,0,0,0,0,0,TRUE,0,0
2024-08-03 17:00:00,31.7,79.2,33.6,84.9,31.31,0,0,0,161.7,0,TRUE,161.7,0.162
2024-08-03 18:00:00,31,70.2,32.2,76.3,26.08,0,21.7,67.3,0,0,TRUE,89,0.089
2024-08-03 19:00:00,32.3,76.1,33,81.2,28.95,0,58.6,33,198.1,0,TRUE,289.7,0.29
2024-08-03 20:00:00,30.7,71,32.2,80.1,27.3,0,0,0,179.8,0,TRUE,179.8,0.18
2024-08-03 21:00:00,31.2,73.6,31.8,81.1,27.17,0,34.8,39,0,0,TRUE,73.8,0.074
2024-08-03 22:00:00,33.6,72.7,35.4,70.5,28.55,0,55,71.4,0,0,TRUE,126.4,0.126
2024-08-03 23:00:00,29.4,72.6,30.7,70.6,22.22,0,0,0,0,0,FALSE,0,0
2024-08-04 00:00:00,32.8,66.7,34.4,63,24.15,0,0,0,0,0,FALSE,0,0
2024-08-04 01:00:00,31.2,75.2,32.8,83.7,29.47,0,0,0,0,0,FALSE,0,0
2024-08-04 02:00:00,31.4,67.7,32,63.3,21.44,0,0,0,0,0,FALSE,0,0
2024-08-04 03:00:00,32.7,70,33.5,79.2,29.05,0,0,0,0,0,FALSE,0,0
2024-08-04 04:00:00,30.9,69.9,32.4,75.6,26.07,0,59.2,37.4,0,0,FALSE,96.6,0.097
2024-08-04 05:00:00,34,71.6,34.6,77.7,30.19,0,49.2,32.5,0,0,FALSE,81.7,0.082
2024-08-04 06:00:00,32.1,71.7,33.1,79.4,28.45,0,29.7,46.8,151.1,0,TRUE,227.6,0.228
2024-08-04 07:00:00,33.1,80.8,34.7,85.9,33.55,0,0,52.6,186.7,0,TRUE,239.3,0.239
2024-08-04 08:00:00,32.6,80.9,33.5,78.8,28.85,0,0,0,0,556.6,TRUE,556.6,0.557
2024-08-04 09:00:00,31.6,72.7,33.4,70.6,25.78,0,0,65,0,0,TRUE,65,0.065
2024-08-04 10:00:00,32.9,79,34.8,86.2,33.71,0,0,0,0,0,TRUE,0,0
2024-08-04 11:00:00,31.3,69.8,33,66,23.47,0,0,0,231.8,0,TRUE,231.8,0.232
2024-08-04 12:00:00,32.9,76.8,34.6,86.7,33.6,0,0,0,0,517,TRUE,517,0.517
2024-08-04 13:00:00,32.9,83,33.9,91.1,34.14,0,0,0,0,0,TRUE,0,0
2024-08-04 14:00:00,33.1,76.5,33.8,85.2,31.76,0,0,0,0,0,TRUE,0,0
2024-08-04 15:00:00,31.4,76.9,32.7,73.2,25.68,0,0,0,0,0,TRUE,0,0
2024-08-04 16:00:00,34.9,75.7,36.7,83.6,36.21,0,0,0,0,0,TRUE,0,0
2024-08-04 17:00:00,29.9,79,30.5,74.9,23.32,0,0,0,105.7,0,TRUE,105.7,0.106
2024-08-04 18:00:00,34.1,76.9,35.2,83.5,33.45,0,55.1,35.1,0,0,TRUE,90.2,0.09
2024-08-04 19:00:00,30.8,76.1,32.5,82.5,28.59,0,0,46,171.3,0,TRUE,217.3,0.217
2024-08-04 20:00:00,33.1,66.9,34.2,75.1,28.58,0,56,70.8,249.7,0,TRUE,376.5,0.376
2024-08-04 21:00:00,33.6,80.5,34.8,75.8,29.62,0,28.5,65.8,0,0,TRUE,94.3,0.094
2024-08-04 22:00:00,35.2,72.4,33.4,77.8,28.38,0,0,51.4,0,0,TRUE,51.4,0.051
2024-08-04 23:00:00,31.7,77,33.5,72.5,26.48,0,0,0,0,0,FALSE,0,0
2024-08-05 00:00:00,32.2,68.8,33.6,66.7,24.53,0,0,0,0,0,FALSE,0,0
2024-08-05 01:00:00,28.7,79.5,30.6,76.7,24,0,0,0,0,0,FALSE,0,0
2024-08-05 02:00:00,30.9,77.6,32,75.4,25.53,0,0,0,0,0,FALSE,0,0
2024-08-05 03:00:00,34.4,71.9,35.5,81.2,33.07,0,0,0,0,0,FALSE,0,0
