Datetime,LivingRoom_Energy_kWh,Bathroom1_Energy_kWh,Bathroom2_Energy_kWh,Bedroom1_Energy_kWh,Bedroom2_Energy_kWh,Kitchen_Energy_kWh,Total_Energy_kWh
2024-07-17 11:00:00,0,0.613,0.486,0,0,0.18,1.279
2024-07-17 12:00:00,0,0,0.416,0,0,1.344,1.76
2024-07-17 13:00:00,0,0,0,0,0,2.777,2.777
2024-07-17 14:00:00,0,0,0,0,0,2.705,2.705
2024-07-17 15:00:00,0,0,0,0,0,0.18,0.18
2024-07-17 16:00:00,0,0,0,0,0,0.18,0.18
2024-07-17 17:00:00,0,0,0,0,0,0.756,0.756
2024-07-17 18:00:00,0.185,0,0,0,0,2.757,2.942
2024-07-17 19:00:00,0.263,0.097,0.079,0.341,0.303,2.634,3.717
2024-07-17 20:00:00,0.267,0,0.103,0.392,0.419,2.741,3.922
2024-07-17 21:00:00,0.219,0.1,0.116,0.455,0.391,1.7,2.981
2024-07-17 22:00:00,0.24,0,0.314,0.317,0.402,0.18,1.453
2024-07-17 23:00:00,0,0,0,0.398,0.311,0.18,0.889
2024-07-18 00:00:00,0,0,0,0.086,0.125,0.18,0.391
2024-07-18 01:00:00,0,0,0,0.159,0.097,0.18,0.436
2024-07-18 02:00:00,0,0,0,0.153,0.053,0.181,0.387
2024-07-18 03:00:00,0,0,0,0.167,0.112,0.18,0.459
2024-07-18 04:00:00,0,0.099,0,0.187,0.106,0.18,0.572
2024-07-18 05:00:00,0,0.112,0,0.168,0.17,0.18,0.63
2024-07-18 06:00:00,0.075,0.105,0.032,0.146,0.097,1.33,1.785
2024-07-18 07:00:00,0.034,0.047,0.034,0.205,0.148,4.533,5.001
2024-07-18 08:00:00,0.076,0.202,0.038,0.156,0.119,3.05,3.641
2024-07-18 09:00:00,0.061,0.052,0.061,0.188,0.202,2.917,3.481
2024-07-18 10:00:00,0,0,0,0,0,0.18,0.18
2024-07-18 11:00:00,0,0,0,0,0,0.18,0.18
2024-07-18 12:00:00,0,0,0,0,0,1.426,1.426
2024-07-18 13:00:00,0,0,0,0,0,2.768,2.768
2024-07-18 14:00:00,0,0,0,0,0,2.877,2.877
2024-07-18 15:00:00,0,0,0,0,0,0.18,0.18
2024-07-18 16:00:00,0,0,0,0,0,0.18,0.18
2024-07-18 17:00:00,0,0,0,0,0,0.773,0.773
2024-07-18 18:00:00,0.231,0.101,0,0,0,2.554,2.886
2024-07-18 19:00:00,0.149,0.07,0.098,0.29,0.343,2.74,3.69
2024-07-18 20:00:00,0.229,0.069,0.067,0.437,0.471,2.652,3.925
2024-07-18 21:00:00,0.197,0,0.103,0.318,0.383,1.63,2.631
2024-07-18 22:00:00,0.254,0,0.1,0.43,0.343,0.18,1.307
2024-07-18 23:00:00,0,0,0,0.433,0.41,0.18,1.023
2024-07-19 00:00:00,0,0,0,0.162,0.134,0.18,0.476
2024-07-19 01:00:00,0,0,0,0.164,0.191,0.18,0.535
2024-07-19 02:00:00,0,0,0,0.102,0.109,0.18,0.391
2024-07-19 03:00:00,0,0,0,0.096,0.173,0.18,0.449
2024-07-19 04:00:00,0,0.061,0,0.112,0.108,0.18,0.461
2024-07-19 05:00:00,0,0.109,0,0.182,0.187,0.18,0.658
2024-07-19 06:00:00,0.039,0.281,0.09,0.173,0.136,1.232,1.951
2024-07-19 07:00:00,0.048,0.087,0.091,0.201,0.146,3.444,4.017
2024-07-19 08:00:00,0.056,0.066,0.069,0.172,0.162,2.863,3.388
2024-07-19 09:00:00,0.063,0,0,0.151,0.134,2.904,3.252
2024-07-19 10:00:00,0,0,0,0,0,0.18,0.18
2024-07-19 11:00:00,0,0,0,0,0,0.18,0.18
2024-07-19 12:00:00,0,0,0,0,0,1.528,1.528
2024-07-19 13:00:00,0,0,0,0,0,2.843,2.843
2024-07-19 14:00:00,0,0,0,0,0,2.732,2.732
2024-07-19 15:00:00,0,0,0,0,0,0.18,0.18
2024-07-19 16:00:00,0,0,0,0,0,0.182,0.182
2024-07-19 17:00:00,0,0,0,0,0,0.81,0.81
2024-07-19 18:00:00,0.157,0.098,0,0,0,1.742,1.997
2024-07-19 19:00:00,0.153,0.046,0.114,0.351,0.506,2.634,3.804
2024-07-19 20:00:00,0.309,0.096,0.222,0.388,0.452,2.62,4.087
2024-07-19 21:00:00,0.302,0.082,0.106,0.373,0.401,1.642,2.906
2024-07-19 22:00:00,0.22,0.34,0.305,0.305,0.307,0.18,1.657
2024-07-19 23:00:00,0,0,0,0.297,0.235,0.18,0.712
2024-07-20 00:00:00,0,0,0,0.21,0.125,0.18,0.515
2024-07-20 01:00:00,0,0,0,0.21,0.103,0.181,0.494
2024-07-20 02:00:00,0,0,0,0.058,0.099,0.18,0.337
2024-07-20 03:00:00,0,0,0,0.176,0.181,0.18,0.537
2024-07-20 04:00:00,0,0.113,0,0.147,0.104,0.18,0.544
2024-07-20 05:00:00,0,0,0,0.24,0.153,0.18,0.573
2024-07-20 06:00:00,0.073,0.107,0.12,0.23,0.19,1.45,2.17
2024-07-20 07:00:00,0.046,0.131,0.084,0.147,0.186,3.118,3.712
2024-07-20 08:00:00,0.072,0.223,0,0.155,0.155,3.711,4.316
2024-07-20 09:00:00,0.035,0,0.554,0.157,0.158,2.712,3.616
2024-07-20 10:00:00,0.075,0,0,0.167,0.116,0.18,0.538
2024-07-20 11:00:00,2.129,0.437,0.102,0.11,0.175,0.18,3.133
2024-07-20 12:00:00,2.03,0,0,1.288,1.098,1.283,5.699
2024-07-20 13:00:00,2.344,0,0.116,1.323,1.463,2.692,7.938
2024-07-20 14:00:00,2.232,0,0,0.862,1.13,2.825,7.049
2024-07-20 15:00:00,1.689,0,0,1.421,1.482,0.18,4.772
2024-07-20 16:00:00,2.203,0,0,1.437,1.519,0.18,5.339
2024-07-20 17:00:00,1.875,0,0,1.46,0.879,0.858,5.072
2024-07-20 18:00:00,0.182,0.122,0.063,1.307,1.346,2.602,5.622
2024-07-20 19:00:00,0.197,0.046,0.088,0.339,0.401,2.58,3.651
2024-07-20 20:00:00,0.227,0.104,0.085,0.294,0.374,2.567,3.651
2024-07-20 21:00:00,0.178,0,0.043,0.348,0.395,1.615,2.579
2024-07-20 22:00:00,0.268,0.236,0.073,0.369,0.365,0.18,1.491
2024-07-20 23:00:00,0.196,0,0,0.307,0.305,0.18,0.988
2024-07-21 00:00:00,0,0,0,0.16,0.055,0.18,0.395
2024-07-21 01:00:00,0,0,0,0.121,0.106,0.18,0.407
2024-07-21 02:00:00,0,0,0,0.144,0.15,0.181,0.475
2024-07-21 03:00:00,0,0,0,0.118,0.055,0.18,0.353
2024-07-21 04:00:00,0,0,0,0.197,0.108,0.18,0.485
2024-07-21 05:00:00,0,0.1,0,0.219,0.17,0.18,0.669
2024-07-21 06:00:00,0.077,0.113,0.095,0.18,0.264,1.471,2.2
2024-07-21 07:00:00,0.042,0.242,0.105,0.141,0.154,3.236,3.92
2024-07-21 08:00:00,0.068,0.056,0.719,0.248,0.205,2.666,3.962
2024-07-21 09:00:00,0.055,0,0.046,0.217,0.136,2.57,3.024
2024-07-21 10:00:00,0.04,0.806,0,0.079,0.115,0.18,1.22
2024-07-21 11:00:00,1.901,0,0.159,0.049,0.174,0.18,2.463
2024-07-21 12:00:00,2.32,0,0,1.025,0.854,1.587,5.786
2024-07-21 13:00:00,2.571,0,0.039,1.076,0.928,2.694,7.308
2024-07-21 14:00:00,1.662,0,0.209,0.61,1.424,2.849,6.754
2024-07-21 15:00:00,2.084,0,0.039,1.333,0.681,0.18,4.317
2024-07-21 16:00:00,2.447,0,0,0.734,1.543,0.18,4.904
2024-07-21 17:00:00,2.274,0,0.024,0.718,1.374,0.755,5.145
2024-07-21 18:00:00,0.138,0.101,0.112,0.913,1.696,3.657,6.617
2024-07-21 19:00:00,0.21,0.253,0.023,0.349,0.444,3.319,4.598
2024-07-21 20:00:00,0.269,0.074,0.089,0.37,0.346,2.521,3.669
2024-07-21 21:00:00,0.183,0.187,0.205,0.375,0.339,1.753,3.042
2024-07-21 22:00:00,0.322,0.123,0.117,0.478,0.497,0.18,1.717
2024-07-21 23:00:00,0.225,0,0,0.287,0.296,0.18,0.988
2024-07-22 00:00:00,0,0,0,0.155,0.192,0.18,0.527
2024-07-22 01:00:00,0,0,0,0.057,0.154,0.181,0.392
2024-07-22 02:00:00,0,0,0,0.116,0.108,0.18,0.404
2024-07-22 03:00:00,0,0,0,0.076,0.146,0.18,0.402
2024-07-22 04:00:00,0,0,0,0.131,0.194,0.18,0.505
2024-07-22 05:00:00,0,0.093,0,0.216,0.153,0.181,0.643
2024-07-22 06:00:00,0.056,0.113,0.032,0.172,0.222,1.558,2.153
2024-07-22 07:00:00,0.047,0.095,0.096,0.222,0.162,2.016,2.638
2024-07-22 08:00:00,0.053,0,0,0.14,0.196,2.672,3.061
2024-07-22 09:00:00,0.038,0.067,0.059,0.125,0.147,2.743,3.179
2024-07-22 10:00:00,0,0,0,0,0,0.18,0.18
2024-07-22 11:00:00,0,0,0,0,0,0.18,0.18
2024-07-22 12:00:00,0,0,0,0,0,1.451,1.451
2024-07-22 13:00:00,0,0,0,0,0,2.715,2.715
2024-07-22 14:00:00,0,0,0,0,0,2.716,2.716
2024-07-22 15:00:00,0,0,0,0,0,0.18,0.18
2024-07-22 16:00:00,0,0,0,0,0,0.18,0.18
2024-07-22 17:00:00,0,0,0,0,0,0.746,0.746
2024-07-22 18:00:00,0.192,0,0,0,0,2.908,3.1
2024-07-22 19:00:00,0.171,0.198,0.112,0.287,0.508,2.658,3.934
2024-07-22 20:00:00,0.206,0.096,0.071,0.448,0.458,2.903,4.182
2024-07-22 21:00:00,0.174,0.29,0.261,0.24,0.323,2.653,3.941
2024-07-22 22:00:00,0.162,0.083,0.088,0.326,0.334,0.18,1.173
2024-07-22 23:00:00,0,0,0,0.274,0.315,0.18,0.769
2024-07-23 00:00:00,0,0,0,0.079,0.11,0.18,0.369
2024-07-23 01:00:00,0,0,0,0.087,0.166,0.18,0.433
2024-07-23 02:00:00,0,0,0,0.115,0.052,0.18,0.347
2024-07-23 03:00:00,0,0,0,0.067,0.072,0.18,0.319
2024-07-23 04:00:00,0,0.118,0,0.144,0.196,0.18,0.638
2024-07-23 05:00:00,0,0.105,0,0.095,0.143,0.18,0.523
2024-07-23 06:00:00,0.069,0.299,0.084,0.132,0.142,1.211,1.937
2024-07-23 07:00:00,0.062,0.061,0.079,0.148,0.154,3.438,3.942
2024-07-23 08:00:00,0.07,0,0,0.106,0.134,3.859,4.169
2024-07-23 09:00:00,0.045,0,0,0.109,0.192,1.407,1.753
2024-07-23 10:00:00,0,0,0,0,0,0.18,0.18
2024-07-23 11:00:00,0,0,0,0,0,0.18,0.18
2024-07-23 12:00:00,0,0,0,0,0,1.428,1.428
2024-07-23 13:00:00,0,0,0,0,0,2.73,2.73
2024-07-23 14:00:00,0,0,0,0,0,2.899,2.899
2024-07-23 15:00:00,0,0,0,0,0,0.18,0.18
2024-07-23 16:00:00,0,0,0,0,0,0.18,0.18
2024-07-23 17:00:00,0,0,0,0,0,0.848,0.848
2024-07-23 18:00:00,0.179,0.075,0,0,0,2.942,3.196
2024-07-23 19:00:00,0.169,0.246,0.122,0.372,0.309,2.453,3.671
2024-07-23 20:00:00,0.258,0,0.187,0.441,0.483,4.171,5.54
2024-07-23 21:00:00,0.283,0,0.206,0.491,0.256,1.662,2.898
2024-07-23 22:00:00,0.181,0.064,0.084,0.433,0.434,0.18,1.376
2024-07-23 23:00:00,0,0,0,0.456,0.269,0.18,0.905
2024-07-24 00:00:00,0,0,0,0.196,0.15,0.18,0.526
2024-07-24 01:00:00,0,0,0,0.196,0.132,0.18,0.508
2024-07-24 02:00:00,0,0,0,0.064,0.138,0.18,0.382
2024-07-24 03:00:00,0,0,0,0.111,0.163,0.18,0.454
2024-07-24 04:00:00,0,0.1,0,0.122,0.137,0.182,0.541
2024-07-24 05:00:00,0,0.086,0,0.252,0.124,0.18,0.642
2024-07-24 06:00:00,0.042,0.098,0.098,0.223,0.093,0.18,0.734
2024-07-24 07:00:00,0.049,0.25,0.075,0.15,0.222,3.435,4.181
2024-07-24 08:00:00,0.066,0,0.7,0.1,0.22,2.482,3.568
2024-07-24 09:00:00,0.076,0.499,0.149,0.095,0.105,2.87,3.794
2024-07-24 10:00:00,0,0,0,0,0,0.18,0.18
2024-07-24 11:00:00,0,0.556,0.629,0,0,0.18,1.365
2024-07-24 12:00:00,0,0,0.691,0,0,1.522,2.213
2024-07-24 13:00:00,0,0,0,0,0,2.694,2.694
2024-07-24 14:00:00,0,0,0,0,0,2.462,2.462
2024-07-24 15:00:00,0,0,0,0,0,0.18,0.18
2024-07-24 16:00:00,0,0,0,0,0,0.18,0.18
2024-07-24 17:00:00,0,0,0,0,0,0.756,0.756
2024-07-24 18:00:00,0.183,0,0,0,0,2.696,2.879
2024-07-24 19:00:00,0.268,0.257,0.114,0.351,0.411,2.598,3.999
2024-07-24 20:00:00,0.279,0.223,0.093,0.377,0.441,3.015,4.428
2024-07-24 21:00:00,0.207,0.059,0.098,0.389,0.435,1.447,2.635
2024-07-24 22:00:00,0.203,0.092,0.093,0.411,0.37,0.18,1.349
2024-07-24 23:00:00,0,0,0,0.359,0.379,0.18,0.918
2024-07-25 00:00:00,0,0,0,0.198,0.074,0.18,0.452
2024-07-25 01:00:00,0,0,0,0.136,0.047,0.18,0.363
2024-07-25 02:00:00,0,0,0,0.169,0.072,0.18,0.421
2024-07-25 03:00:00,0,0,0,0.187,0.099,0.18,0.466
2024-07-25 04:00:00,0,0.08,0,0.203,0.21,0.18,0.673
2024-07-25 05:00:00,0,0.11,0,0.224,0.212,0.18,0.726
2024-07-25 06:00:00,0.037,0,0.091,0.163,0.249,1.249,1.789
2024-07-25 07:00:00,0.067,0,0.081,0.189,0.139,4.141,4.617
2024-07-25 08:00:00,0.049,0,0,0.134,0.179,2.641,3.003
2024-07-25 09:00:00,0.041,0.039,0.032,0.153,0.206,2.723,3.194
2024-07-25 10:00:00,0,0,0,0,0,0.18,0.18
2024-07-25 11:00:00,0,0,0,0,0,0.18,0.18
2024-07-25 12:00:00,0,0,0,0,0,1.4,1.4
2024-07-25 13:00:00,0,0,0,0,0,2.985,2.985
2024-07-25 14:00:00,0,0,0,0,0,2.74,2.74
2024-07-25 15:00:00,0,0,0,0,0,0.18,0.18
2024-07-25 16:00:00,0,0,0,0,0,0.18,0.18
2024-07-25 17:00:00,0,0,0,0,0,0.731,0.731
2024-07-25 18:00:00,0.173,0.087,0,0,0,2.729,2.989
2024-07-25 19:00:00,0.193,0.061,0.117,0.298,0.482,2.924,4.075
2024-07-25 20:00:00,0.297,0.098,0.084,0.534,0.335,2.585,3.933
2024-07-25 21:00:00,0.189,0.076,0.131,0.461,0.383,1.736,2.976
2024-07-25 22:00:00,0.252,0.097,0.082,0.394,0.508,0.18,1.513
2024-07-25 23:00:00,0,0,0,0.258,0.483,0.18,0.921
2024-07-26 00:00:00,0,0,0,0.092,0.138,0.18,0.41
2024-07-26 01:00:00,0,0,0,0.138,0.108,0.18,0.426
2024-07-26 02:00:00,0,0,0,0.115,0.05,0.18,0.345
2024-07-26 03:00:00,0,0,0,0.069,0.119,0.18,0.368
2024-07-26 04:00:00,0,0.115,0,0.212,0.222,0.18,0.729
2024-07-26 05:00:00,0,0.075,0,0.264,0.18,0.18,0.699
2024-07-26 06:00:00,0.077,0.088,0.111,0.23,0.131,1.335,1.972
2024-07-26 07:00:00,0.071,0.062,0.082,0.188,0.193,3.428,4.024
2024-07-26 08:00:00,0.07,0.061,0.154,0.215,0.103,3.266,3.869
2024-07-26 09:00:00,0.039,0,0,0.208,0.167,2.553,2.967
2024-07-26 10:00:00,0,0,0,0,0,0.18,0.18
2024-07-26 11:00:00,0,0,0,0,0,0.18,0.18
2024-07-26 12:00:00,0,0,0,0,0,1.288,1.288
2024-07-26 13:00:00,0,0,0,0,0,2.985,2.985
2024-07-26 14:00:00,0,0,0,0,0,2.941,2.941
2024-07-26 15:00:00,0,0,0,0,0,0.18,0.18
2024-07-26 16:00:00,0,0,0,0,0,0.18,0.18
2024-07-26 17:00:00,0,0,0,0,0,0.746,0.746
2024-07-26 18:00:00,0.116,0.061,0,0,0,2.751,2.928
2024-07-26 19:00:00,0.329,0.074,0.139,0.458,0.283,2.972,4.255
2024-07-26 20:00:00,0.233,0.213,0.032,0.512,0.474,2.414,3.878
2024-07-26 21:00:00,0.228,0,0.077,0.522,0.404,1.701,2.932
2024-07-26 22:00:00,0.256,0.305,0.045,0.395,0.385,0.18,1.566
2024-07-26 23:00:00,0,0,0,0.286,0.367,0.18,0.833
2024-07-27 00:00:00,0,0,0,0.133,0.142,0.18,0.455
2024-07-27 01:00:00,0,0,0,0.091,0.131,0.18,0.402
2024-07-27 02:00:00,0,0,0,0.071,0.118,0.18,0.369
2024-07-27 03:00:00,0,0,0,0.21,0.083,0.18,0.473
2024-07-27 04:00:00,0,0.102,0,0.09,0.098,0.18,0.47
2024-07-27 05:00:00,0,0.086,0,0.267,0.231,0.18,0.764
2024-07-27 06:00:00,0.038,0.093,0.101,0.1,0.234,1.505,2.071
2024-07-27 07:00:00,0.06,0.097,0.085,0.137,0.21,3.197,3.786
2024-07-27 08:00:00,0.045,0,0,0.12,0.117,2.843,3.125
2024-07-27 09:00:00,0.049,0.064,0.141,0.211,0.148,2.384,2.997
2024-07-27 10:00:00,0.068,0,0.035,0.165,0.098,0.18,0.546
2024-07-27 11:00:00,2.25,0,0,0.155,0.164,0.181,2.75
2024-07-27 12:00:00,2.317,0,0,0.725,0.928,1.45,5.42
2024-07-27 13:00:00,2.394,0,0.245,1.33,0.755,4.153,8.877
2024-07-27 14:00:00,2.533,0,0,1.207,1.11,2.871,7.721
2024-07-27 15:00:00,1.966,0,0,0.723,0.754,0.18,3.623
2024-07-27 16:00:00,2.507,0,0,1.377,0.66,0.18,4.724
2024-07-27 17:00:00,1.665,0,0,0.901,1.44,0.782,4.788
2024-07-27 18:00:00,0.182,0.106,0.093,0.978,1.461,2.669,5.489
2024-07-27 19:00:00,0.113,0.04,0.09,0.333,0.339,2.76,3.675
2024-07-27 20:00:00,0.28,0.065,0.093,0.439,0.474,2.772,4.123
2024-07-27 21:00:00,0.174,0,0.075,0.473,0.351,1.68,2.753
2024-07-27 22:00:00,0.212,0.095,0.109,0.384,0.358,0.18,1.338
2024-07-27 23:00:00,0.218,0,0,0.43,0.391,0.18,1.219
2024-07-28 00:00:00,0,0,0,0.151,0.141,0.18,0.472
2024-07-28 01:00:00,0,0,0,0.121,0.194,0.181,0.496
2024-07-28 02:00:00,0,0,0,0.192,0.112,0.18,0.484
2024-07-28 03:00:00,0,0,0,0.181,0.184,0.18,0.545
2024-07-28 04:00:00,0,0.115,0,0.169,0.076,0.18,0.54
2024-07-28 05:00:00,0,0.095,0,0.159,0.257,0.18,0.691
2024-07-28 06:00:00,0.039,0.082,0.094,0.219,0.262,0.18,0.876
2024-07-28 07:00:00,0.044,0.102,0.103,0.256,0.27,3.175,3.95
2024-07-28 08:00:00,0.078,0,0.652,0.167,0.087,4.064,5.048
2024-07-28 09:00:00,0.032,0.044,0.043,0.154,0.158,2.714,3.145
2024-07-28 10:00:00,0.061,0,0.123,0.061,0.085,0.18,0.51
2024-07-28 11:00:00,1.81,0,0.824,0.1,0.115,0.18,3.029
2024-07-28 12:00:00,1.858,0,0,0.714,0.98,1.58,5.132
2024-07-28 13:00:00,2.163,0.153,0,0.631,1.52,2.493,6.96
2024-07-28 14:00:00,2.078,0,0.023,0.958,1.203,2.76,7.022
2024-07-28 15:00:00,1.672,0,0,1.239,1.038,0.18,4.129
2024-07-28 16:00:00,2.275,0,0,0.707,1.378,0.18,4.54
2024-07-28 17:00:00,2.247,0.188,0,1.285,1.533,0.881,6.134
2024-07-28 18:00:00,0.21,0.08,0.041,0.917,1.798,2.499,5.545
2024-07-28 19:00:00,0.181,0.088,0.085,0.35,0.307,2.529,3.54
2024-07-28 20:00:00,0.219,0.065,0.023,0.401,0.415,3.849,4.972
2024-07-28 21:00:00,0.231,0.102,0.102,0.291,0.407,1.422,2.555
2024-07-28 22:00:00,0.231,0.061,0.036,0.242,0.465,0.18,1.215
2024-07-28 23:00:00,0.302,0,0,0.252,0.469,0.18,1.203
2024-07-29 00:00:00,0,0,0,0.076,0.094,0.181,0.351
2024-07-29 01:00:00,0,0,0,0.093,0.121,0.18,0.394
2024-07-29 02:00:00,0,0,0,0.183,0.175,0.18,0.538
2024-07-29 03:00:00,0,0,0,0.161,0.086,0.18,0.427
2024-07-29 04:00:00,0,0.089,0,0.205,0.078,0.18,0.552
2024-07-29 05:00:00,0,0,0,0.221,0.137,0.18,0.538
2024-07-29 06:00:00,0.035,0.1,0.247,0.083,0.177,1.464,2.106
2024-07-29 07:00:00,0.058,0.083,0.091,0.228,0.24,3.206,3.906
2024-07-29 08:00:00,0.053,0,0.048,0.191,0.18,2.646,3.118
2024-07-29 09:00:00,0.042,0.044,0.041,0.221,0.172,1.279,1.799
2024-07-29 10:00:00,0,0,0,0,0,0.18,0.18
2024-07-29 11:00:00,0,0,0,0,0,0.18,0.18
2024-07-29 12:00:00,0,0,0,0,0,1.463,1.463
2024-07-29 13:00:00,0,0,0,0,0,2.631,2.631
2024-07-29 14:00:00,0,0,0,0,0,2.812,2.812
2024-07-29 15:00:00,0,0,0,0,0,0.18,0.18
2024-07-29 16:00:00,0,0,0,0,0,0.18,0.18
2024-07-29 17:00:00,0,0,0,0,0,0.802,0.802
2024-07-29 18:00:00,0.23,0,0,0,0,2.481,2.711
2024-07-29 19:00:00,0.196,0.037,0.094,0.342,0.351,2.719,3.739
2024-07-29 20:00:00,0.171,0.257,0.111,0.398,0.344,2.968,4.249
2024-07-29 21:00:00,0.198,0.062,0.059,0.442,0.394,1.422,2.577
2024-07-29 22:00:00,0.154,0.246,0.296,0.401,0.456,0.18,1.733
2024-07-29 23:00:00,0,0,0,0.429,0.33,0.18,0.939
2024-07-30 00:00:00,0,0,0,0.159,0.077,0.18,0.416
2024-07-30 01:00:00,0,0,0,0.176,0.126,0.18,0.482
2024-07-30 02:00:00,0,0,0,0.189,0.11,0.18,0.479
2024-07-30 03:00:00,0,0,0,0.178,0.104,0.18,0.462
2024-07-30 04:00:00,0,0,0,0.119,0.101,0.18,0.4
2024-07-30 05:00:00,0,0.068,0,0.101,0.222,0.18,0.571
2024-07-30 06:00:00,0.045,0.092,0.113,0.222,0.17,1.368,2.01
2024-07-30 07:00:00,0.057,0.109,0.188,0.166,0.091,3.323,3.934
2024-07-30 08:00:00,0.034,0,0,0.213,0.233,2.614,3.094
2024-07-30 09:00:00,0.068,0,0,0.097,0.22,2.907,3.292
2024-07-30 10:00:00,0,0,0,0,0,0.18,0.18
2024-07-30 11:00:00,0,0,0,0,0,0.181,0.181
2024-07-30 12:00:00,0,0,0,0,0,1.334,1.334
2024-07-30 13:00:00,0,0,0,0,0,2.793,2.793
2024-07-30 14:00:00,0,0,0,0,0,3.021,3.021
2024-07-30 15:00:00,0,0,0,0,0,0.18,0.18
2024-07-30 16:00:00,0,0,0,0,0,0.18,0.18
2024-07-30 17:00:00,0,0,0,0,0,0.792,0.792
2024-07-30 18:00:00,0.119,0.088,0,0,0,2.625,2.832
2024-07-30 19:00:00,0.242,0.064,0.093,0.393,0.385,2.457,3.634
2024-07-30 20:00:00,0.262,0.201,0.172,0.327,0.382,2.631,3.975
2024-07-30 21:00:00,0.208,0,0.082,0.376,0.357,1.76,2.783
2024-07-30 22:00:00,0.249,0.212,0.072,0.336,0.498,0.18,1.547
2024-07-30 23:00:00,0,0,0,0.397,0.29,0.18,0.867
2024-07-31 00:00:00,0,0,0,0.095,0.1,0.18,0.375
2024-07-31 01:00:00,0,0,0,0.177,0.157,0.18,0.514
2024-07-31 02:00:00,0,0,0,0.186,0.114,0.18,0.48
2024-07-31 03:00:00,0,0,0,0.142,0.059,0.18,0.381
2024-07-31 04:00:00,0,0.111,0,0.152,0.137,0.18,0.58
2024-07-31 05:00:00,0,0.094,0,0.11,0.173,0.18,0.557
2024-07-31 06:00:00,0.054,0.095,0.106,0.22,0.146,1.491,2.112
2024-07-31 07:00:00,0.061,0.124,0.065,0.192,0.2,3.283,3.925
2024-07-31 08:00:00,0.078,0,0.59,0.151,0.157,2.781,3.757
2024-07-31 09:00:00,0.048,0.46,0.473,0.114,0.177,2.643,3.915
2024-07-31 10:00:00,0,0.422,0,0,0,0.18,0.602
2024-07-31 11:00:00,0,0.645,0,0,0,0.18,0.825
2024-07-31 12:00:00,0,0.485,0.495,0,0,1.283,2.263
2024-07-31 13:00:00,0,0,0,0,0,2.737,2.737
2024-07-31 14:00:00,0,0,0,0,0,2.497,2.497
2024-07-31 15:00:00,0,0,0,0,0,0.18,0.18
2024-07-31 16:00:00,0,0,0,0,0,0.18,0.18
2024-07-31 17:00:00,0,0,0,0,0,0.871,0.871
2024-07-31 18:00:00,0.113,0,0,0,0,2.655,2.768
2024-07-31 19:00:00,0.229,0.084,0.095,0.356,0.322,2.933,4.019
2024-07-31 20:00:00,0.201,0.094,0.11,0.416,0.373,1.401,2.595
2024-07-31 21:00:00,0.17,0,0.113,0.389,0.353,1.743,2.768
2024-07-31 22:00:00,0.24,0.122,0.073,0.416,0.448,0.18,1.479
2024-07-31 23:00:00,0,0,0,0.409,0.271,0.18,0.86
2024-08-01 00:00:00,0,0,0,0.177,0.176,0.18,0.533
2024-08-01 01:00:00,0,0,0,0.098,0.154,0.18,0.432
2024-08-01 02:00:00,0,0,0,0.149,0.122,0.18,0.451
2024-08-01 03:00:00,0,0,0,0.1,0.06,0.18,0.34
2024-08-01 04:00:00,0,0.106,0,0.141,0.211,0.18,0.638
2024-08-01 05:00:00,0,0.084,0,0.099,0.229,0.18,0.592
2024-08-01 06:00:00,0.07,0.107,0.105,0.194,0.236,1.197,1.909
2024-08-01 07:00:00,0.052,0.32,0.075,0.231,0.164,3.145,3.987
2024-08-01 08:00:00,0.049,0.137,0,0.175,0.155,2.682,3.198
2024-08-01 09:00:00,0.046,0,0.058,0.152,0.23,2.835,3.321
2024-08-01 10:00:00,0,0,0,0,0,0.18,0.18
2024-08-01 11:00:00,0,0,0,0,0,0.18,0.18
2024-08-01 12:00:00,0,0,0,0,0,1.537,1.537
2024-08-01 13:00:00,0,0,0,0,0,2.894,2.894
2024-08-01 14:00:00,0,0,0,0,0,2.881,2.881
2024-08-01 15:00:00,0,0,0,0,0,0.18,0.18
2024-08-01 16:00:00,0,0,0,0,0,0.18,0.18
2024-08-01 17:00:00,0,0,0,0,0,0.893,0.893
2024-08-01 18:00:00,0.123,0.108,0,0,0,2.955,3.186
2024-08-01 19:00:00,0.255,0,0.107,0.414,0.489,2.538,3.803
2024-08-01 20:00:00,0.164,0.224,0.11,0.352,0.242,2.782,3.874
2024-08-01 21:00:00,0.155,0.032,0.072,0.43,0.401,1.446,2.536
2024-08-01 22:00:00,0.182,0.093,0.084,0.472,0.438,0.18,1.449
2024-08-01 23:00:00,0,0,0,0.393,0.377,0.18,0.95
2024-08-02 00:00:00,0,0,0,0.156,0.12,0.18,0.456
2024-08-02 01:00:00,0,0,0,0.203,0.086,0.18,0.469
2024-08-02 02:00:00,0,0,0,0.042,0.132,0.18,0.354
2024-08-02 03:00:00,0,0,0,0.195,0.162,0.18,0.537
2024-08-02 04:00:00,0,0.091,0,0.196,0.157,0.181,0.625
2024-08-02 05:00:00,0,0.102,0,0.197,0.241,0.18,0.72
2024-08-02 06:00:00,0.063,0,0.08,0.195,0.174,1.435,1.947
2024-08-02 07:00:00,0.041,0.123,0.104,0.271,0.176,3.209,3.924
2024-08-02 08:00:00,0.076,0.05,0.035,0.161,0.128,2.829,3.279
